time,MP2.5,temperature_2m,relative_humidity_2m
2018-01-03 19:00:00+00:00,14.0,23.1,76.53332
2018-01-03 20:00:00+00:00,3.0,21.65,85.968056
2018-01-03 21:00:00+00:00,15.0,21.3,87.830025
2018-01-03 22:00:00+00:00,11.0,20.4,89.416534
2018-01-03 23:00:00+00:00,6.0,19.8,90.5005
2018-01-04 00:00:00+00:00,9.0,19.85,94.851776
2018-01-04 01:00:00+00:00,16.0,19.8,95.44342
2018-01-04 02:00:00+00:00,10.0,19.55,94.84031
2018-01-04 03:00:00+00:00,18.0,19.2,93.35076
2018-01-04 04:00:00+00:00,9.0,18.85,93.04003
2018-01-04 05:00:00+00:00,14.0,18.45,94.79786
2018-01-04 06:00:00+00:00,13.0,18.35,94.49531
2018-01-04 07:00:00+00:00,7.0,17.85,94.175804
2018-01-04 08:00:00+00:00,9.0,17.25,93.25399
2018-01-04 09:00:00+00:00,7.0,17.8,93.57807
2018-01-04 10:00:00+00:00,9.0,19.65,85.76867
2018-01-04 11:00:00+00:00,11.0,20.75,78.37368
2018-01-04 12:00:00+00:00,0.0,23.15,67.27138
2018-01-04 13:00:00+00:00,1.0,24.8,49.92241
2018-01-04 14:00:00+00:00,3.0,25.45,48.654484
2018-01-04 15:00:00+00:00,6.0,25.5,56.967716
2018-01-04 16:00:00+00:00,10.0,25.35,61.048
2018-01-04 17:00:00+00:00,5.0,25.2,61.790222
2018-01-04 18:00:00+00:00,5.0,24.3,67.08
2018-01-04 19:00:00+00:00,13.0,23.35,72.83322
2018-01-04 20:00:00+00:00,13.0,22.55,74.78449
2018-01-04 21:00:00+00:00,23.0,21.55,79.73535
2018-01-04 22:00:00+00:00,25.0,20.2,86.910995
2018-01-04 23:00:00+00:00,16.0,19.25,91.89783
2018-01-05 00:00:00+00:00,15.0,18.9,94.22115
2018-01-05 01:00:00+00:00,14.0,19.0,92.46375
2018-01-05 02:00:00+00:00,13.0,18.8,92.16147
2018-01-05 03:00:00+00:00,27.0,18.25,92.71512
2018-01-05 04:00:00+00:00,17.0,17.35,94.45408
2018-01-05 05:00:00+00:00,12.0,16.75,95.642914
2018-01-05 06:00:00+00:00,8.0,16.2,95.31885
2018-01-05 07:00:00+00:00,3.0,15.7,94.38503
2018-01-05 08:00:00+00:00,11.0,15.2,95.28335
2018-01-05 09:00:00+00:00,21.0,16.0,95.00619
2018-01-05 10:00:00+00:00,18.0,17.85,90.077156
2018-01-05 11:00:00+00:00,7.0,19.75,84.96889
2018-01-05 12:00:00+00:00,2.0,22.15,80.06785
2018-01-05 13:00:00+00:00,5.0,23.9,73.38636
2018-01-05 14:00:00+00:00,10.0,24.85,68.25173
2018-01-05 15:00:00+00:00,12.0,25.75,64.49147
2018-01-05 16:00:00+00:00,15.0,26.2,62.014496
2018-01-05 17:00:00+00:00,18.0,26.6,60.758095
2018-01-05 18:00:00+00:00,29.0,24.2,75.52256
2018-01-05 19:00:00+00:00,15.0,23.0,82.19889
2018-01-05 20:00:00+00:00,26.0,21.75,86.24583
2018-01-05 21:00:00+00:00,29.0,21.2,88.92221
2018-01-05 22:00:00+00:00,16.0,20.45,91.3969
2018-01-05 23:00:00+00:00,20.0,20.2,92.241486
2018-01-06 00:00:00+00:00,20.0,20.4,93.7004
2018-01-06 01:00:00+00:00,29.0,20.25,93.1114
2018-01-06 02:00:00+00:00,25.0,19.5,96.934715
2018-01-06 03:00:00+00:00,32.0,19.2,98.76102
2018-01-06 04:00:00+00:00,20.0,18.65,100.0
2018-01-06 05:00:00+00:00,17.0,18.75,100.0
2018-01-06 06:00:00+00:00,14.0,18.35,100.0
2018-01-06 07:00:00+00:00,12.0,19.1,99.37834
2018-01-06 08:00:00+00:00,15.0,19.4,97.84389
2018-01-06 09:00:00+00:00,20.0,19.65,96.33577
2018-01-06 10:00:00+00:00,13.0,20.85,91.13797
2018-01-06 11:00:00+00:00,16.0,23.05,81.9506
2018-01-06 12:00:00+00:00,7.0,23.55,78.53258
2018-01-06 13:00:00+00:00,9.0,24.6,77.23997
2018-01-06 14:00:00+00:00,7.0,24.3,76.00857
2018-01-06 15:00:00+00:00,1.0,25.45,72.97163
2018-01-06 16:00:00+00:00,6.0,26.1,70.64845
2018-01-06 17:00:00+00:00,10.0,24.25,76.7107
2018-01-06 18:00:00+00:00,7.0,23.15,79.70549
2018-01-06 19:00:00+00:00,9.0,22.75,82.42398
2018-01-06 20:00:00+00:00,23.0,23.0,82.709946
2018-01-06 21:00:00+00:00,10.0,23.1,83.23536
2018-01-06 22:00:00+00:00,15.0,22.15,84.42901
2018-01-06 23:00:00+00:00,16.0,20.6,79.10112
2018-01-07 00:00:00+00:00,22.0,21.45,82.78354
2018-01-07 01:00:00+00:00,16.0,20.9,81.94031
2018-01-07 02:00:00+00:00,9.0,20.35,81.09786
2018-01-07 03:00:00+00:00,7.0,19.85,80.5189
2018-01-07 04:00:00+00:00,14.0,18.85,85.415474
2018-01-07 05:00:00+00:00,15.0,18.6,87.8718
2018-01-07 06:00:00+00:00,15.0,18.95,85.42578
2018-01-07 07:00:00+00:00,9.0,18.55,86.20518
2018-01-07 08:00:00+00:00,7.0,18.45,87.30113
2018-01-07 09:00:00+00:00,5.0,18.65,87.31936
2018-01-07 10:00:00+00:00,7.0,19.0,87.90662
2018-01-07 11:00:00+00:00,5.0,19.75,79.485794
2018-01-07 12:00:00+00:00,9.0,18.55,73.155106
2018-01-07 13:00:00+00:00,11.0,17.75,81.80573
2018-01-07 14:00:00+00:00,2.0,18.9,79.366425
2018-01-07 15:00:00+00:00,19.0,20.15,79.28909
2018-01-07 16:00:00+00:00,4.0,20.45,73.2525
2018-01-07 17:00:00+00:00,15.0,21.75,67.20088
2018-01-07 18:00:00+00:00,2.0,20.75,76.40751
2018-01-07 19:00:00+00:00,4.0,20.8,78.132866
2018-01-07 20:00:00+00:00,6.0,20.45,78.579155
2018-01-07 21:00:00+00:00,8.0,19.95,82.34229
2018-01-07 22:00:00+00:00,10.0,19.45,87.11596
2018-01-07 23:00:00+00:00,4.0,19.25,89.32835
2018-01-08 00:00:00+00:00,12.0,19.25,90.46243
2018-01-08 01:00:00+00:00,7.0,19.0,94.225395
2018-01-08 02:00:00+00:00,8.0,18.8,92.74466
2018-01-08 03:00:00+00:00,9.0,18.6,93.61605
2018-01-08 04:00:00+00:00,10.0,18.65,93.61844
2018-01-08 05:00:00+00:00,4.0,18.85,92.16433
2018-01-08 06:00:00+00:00,11.0,19.0,92.172966
2018-01-08 07:00:00+00:00,9.0,18.95,93.92752
2018-01-08 08:00:00+00:00,9.0,18.85,95.71109
2018-01-08 09:00:00+00:00,16.0,19.1,92.1787
2018-01-08 10:00:00+00:00,12.0,19.15,93.64202
2018-01-08 11:00:00+00:00,14.0,19.45,92.48864
2018-01-08 12:00:00+00:00,15.0,19.4,91.90674
2018-01-08 13:00:00+00:00,10.0,20.0,85.80382
2018-01-08 14:00:00+00:00,14.0,20.15,83.15239
2018-01-08 15:00:00+00:00,11.0,20.1,85.81386
2018-01-08 16:00:00+00:00,17.0,20.5,86.39486
2018-01-08 17:00:00+00:00,15.0,20.2,85.01642
2018-01-08 18:00:00+00:00,8.0,19.65,89.9231
2018-01-08 19:00:00+00:00,8.0,19.45,91.90971
2018-01-08 20:00:00+00:00,18.0,19.15,91.02769
2018-01-08 21:00:00+00:00,5.0,19.05,91.88598
2018-01-08 22:00:00+00:00,6.0,18.8,93.33109
2018-01-08 23:00:00+00:00,3.0,18.85,93.04003
2018-01-09 00:00:00+00:00,5.0,18.8,94.21685
2018-01-09 01:00:00+00:00,12.0,18.75,95.4076
2018-01-09 02:00:00+00:00,11.0,18.65,95.704704
2018-01-09 03:00:00+00:00,18.0,18.65,96.3082
2018-01-09 04:00:00+00:00,19.0,18.45,97.215546
2018-01-09 05:00:00+00:00,14.0,18.3,97.82592
2018-01-09 06:00:00+00:00,15.0,18.45,97.52151
2018-01-09 07:00:00+00:00,10.0,18.0,98.12966
2018-01-09 08:00:00+00:00,15.0,17.55,98.43388
2018-01-09 09:00:00+00:00,12.0,18.35,95.69499
2018-01-09 10:00:00+00:00,13.0,19.15,89.03887
2018-01-09 11:00:00+00:00,12.0,20.4,82.65801
2018-01-09 12:00:00+00:00,5.0,19.65,89.9231
2018-01-09 13:00:00+00:00,12.0,20.4,85.57435
2018-01-09 14:00:00+00:00,7.0,20.8,86.15338
2018-01-09 15:00:00+00:00,15.0,21.85,81.2912
2018-01-09 16:00:00+00:00,10.0,22.8,80.40543
2018-01-09 17:00:00+00:00,21.0,22.75,77.68545
2018-01-09 18:00:00+00:00,16.0,22.45,79.11316
2018-01-09 19:00:00+00:00,34.0,22.75,79.650635
2018-01-09 20:00:00+00:00,38.0,21.5,85.41869
2018-01-09 21:00:00+00:00,31.0,20.65,87.22562
2018-01-09 22:00:00+00:00,29.0,19.9,92.22447
2018-01-09 23:00:00+00:00,17.0,19.45,97.23645
2018-01-10 00:00:00+00:00,17.0,19.8,96.64035
2018-01-10 01:00:00+00:00,20.0,20.05,93.10127
2018-01-10 02:00:00+00:00,10.0,19.95,91.36552
2018-01-10 03:00:00+00:00,17.0,19.2,94.52999
2018-01-10 04:00:00+00:00,19.0,18.75,95.10814
2018-01-10 05:00:00+00:00,10.0,18.35,95.39383
2018-01-10 06:00:00+00:00,16.0,17.95,95.98496
2018-01-10 07:00:00+00:00,18.0,17.25,96.88228
2018-01-10 08:00:00+00:00,19.0,17.65,95.36963
2018-01-10 09:00:00+00:00,9.0,18.1,93.889084
2018-01-10 10:00:00+00:00,13.0,19.65,90.774864
2018-01-10 11:00:00+00:00,12.0,21.2,84.59007
2018-01-10 12:00:00+00:00,13.0,22.8,78.4246
2018-01-10 13:00:00+00:00,10.0,24.2,74.82194
2018-01-10 14:00:00+00:00,12.0,25.3,69.19723
2018-01-10 15:00:00+00:00,15.0,26.35,61.275116
2018-01-10 16:00:00+00:00,15.0,26.6,59.065697
2018-01-10 17:00:00+00:00,19.0,27.0,58.238464
2018-01-10 18:00:00+00:00,21.0,25.0,71.3267
2018-01-10 19:00:00+00:00,21.0,23.9,74.77271
2018-01-10 20:00:00+00:00,37.0,23.35,81.98754
2018-01-10 21:00:00+00:00,14.0,23.15,81.70937
2018-01-10 22:00:00+00:00,33.0,21.9,88.70251
2018-01-10 23:00:00+00:00,20.0,21.0,94.01876
2018-01-11 00:00:00+00:00,21.0,21.05,95.48553
2018-01-11 01:00:00+00:00,28.0,20.8,95.773
2018-01-11 02:00:00+00:00,22.0,20.75,96.068184
2018-01-11 03:00:00+00:00,16.0,20.9,95.1857
2018-01-11 04:00:00+00:00,23.0,20.7,95.76986
2018-01-11 05:00:00+00:00,21.0,20.45,96.65661
2018-01-11 06:00:00+00:00,31.0,19.6,98.76475
2018-01-11 07:00:00+00:00,27.0,19.55,99.07196
2018-01-11 08:00:00+00:00,28.0,19.3,97.53737
2018-01-11 09:00:00+00:00,19.0,19.0,98.45104
2018-01-11 10:00:00+00:00,23.0,19.8,93.9656
2018-01-11 11:00:00+00:00,19.0,21.3,88.10394
2018-01-11 12:00:00+00:00,14.0,23.95,77.142
2018-01-11 13:00:00+00:00,5.0,25.35,74.31882
2018-01-11 14:00:00+00:00,9.0,26.35,70.69451
2018-01-11 15:00:00+00:00,15.0,24.0,75.961296
2018-01-11 16:00:00+00:00,12.0,24.75,72.62418
2018-01-11 17:00:00+00:00,12.0,25.8,71.471596
2018-01-11 18:00:00+00:00,15.0,23.15,78.71983
2018-01-11 19:00:00+00:00,22.0,23.5,78.2818
2018-01-11 20:00:00+00:00,21.0,23.35,79.2392
2018-01-11 21:00:00+00:00,14.0,23.35,79.2392
2018-01-11 22:00:00+00:00,9.0,23.15,79.21132
2018-01-11 23:00:00+00:00,12.0,21.0,93.1492
2018-01-12 00:00:00+00:00,8.0,20.9,91.14118
2018-01-12 01:00:00+00:00,15.0,19.9,92.80315
2018-01-12 02:00:00+00:00,13.0,19.4,92.77666
2018-01-12 03:00:00+00:00,14.0,19.3,91.90084
2018-01-12 04:00:00+00:00,8.0,19.4,92.77666
2018-01-12 05:00:00+00:00,13.0,18.9,95.71273
2018-01-12 06:00:00+00:00,7.0,18.75,96.31095
2018-01-12 07:00:00+00:00,12.0,18.8,96.01051
2018-01-12 08:00:00+00:00,11.0,19.0,93.92978
2018-01-12 09:00:00+00:00,7.0,19.1,91.59997
2018-01-12 10:00:00+00:00,8.0,19.9,88.53967
2018-01-12 11:00:00+00:00,6.0,21.0,81.438194
2018-01-12 12:00:00+00:00,8.0,22.4,67.980515
2018-01-12 13:00:00+00:00,9.0,22.65,72.024925
2018-01-12 14:00:00+00:00,11.0,23.0,71.1843
2018-01-12 15:00:00+00:00,7.0,23.8,68.69054
2018-01-12 16:00:00+00:00,10.0,24.6,65.26633
2018-01-12 17:00:00+00:00,14.0,24.4,66.05221
2018-01-12 18:00:00+00:00,9.0,24.15,67.899506
2018-01-12 19:00:00+00:00,6.0,23.9,68.710075
2018-01-12 20:00:00+00:00,18.0,23.2,75.597855
2018-01-12 21:00:00+00:00,18.0,22.7,78.41014
2018-01-12 22:00:00+00:00,15.0,21.65,81.01112
2018-01-12 23:00:00+00:00,15.0,20.45,85.8489
2018-01-13 00:00:00+00:00,17.0,20.05,88.83048
2018-01-13 01:00:00+00:00,15.0,20.3,86.647575
2018-01-13 02:00:00+00:00,16.0,19.8,88.531425
2018-01-13 03:00:00+00:00,8.0,19.25,92.76864
2018-01-13 04:00:00+00:00,6.0,18.9,93.63025
2018-01-13 05:00:00+00:00,6.0,18.7,94.80756
2018-01-13 06:00:00+00:00,6.0,18.6,94.80369
2018-01-13 07:00:00+00:00,9.0,18.65,93.32368
2018-01-13 08:00:00+00:00,7.0,18.7,92.4471
2018-01-13 09:00:00+00:00,7.0,18.8,91.871086
2018-01-13 10:00:00+00:00,6.0,19.85,88.25742
2018-01-13 11:00:00+00:00,6.0,21.15,83.26905
2018-01-13 12:00:00+00:00,7.0,21.1,82.74184
2018-01-13 13:00:00+00:00,10.0,21.95,81.5587
2018-01-13 14:00:00+00:00,7.0,22.15,79.817604
2018-01-13 15:00:00+00:00,6.0,22.6,76.45559
2018-01-13 16:00:00+00:00,7.0,23.3,71.23939
2018-01-13 17:00:00+00:00,3.0,24.7,63.86206
2018-01-13 18:00:00+00:00,5.0,25.7,61.320614
2018-01-13 19:00:00+00:00,12.0,25.05,63.736828
2018-01-13 20:00:00+00:00,7.0,22.35,78.605316
2018-01-13 21:00:00+00:00,5.0,22.65,78.15813
2018-01-13 22:00:00+00:00,13.0,22.25,81.59655
2018-01-13 23:00:00+00:00,12.0,21.3,85.66546
2018-01-14 00:00:00+00:00,19.0,19.7,92.213036
2018-01-14 01:00:00+00:00,21.0,20.65,88.04865
2018-01-14 02:00:00+00:00,16.0,21.1,88.63775
2018-01-14 03:00:00+00:00,17.0,20.9,91.70958
2018-01-14 04:00:00+00:00,8.0,20.65,91.1251
2018-01-14 05:00:00+00:00,7.0,20.3,88.850525
2018-01-14 06:00:00+00:00,10.0,20.05,88.27425
2018-01-14 07:00:00+00:00,3.0,20.05,87.17096
2018-01-14 08:00:00+00:00,5.0,20.1,86.084694
2018-01-14 09:00:00+00:00,8.0,20.15,85.54889
2018-01-14 10:00:00+00:00,9.0,20.45,84.77549
2018-01-14 11:00:00+00:00,2.0,21.6,81.25918
2018-01-14 12:00:00+00:00,2.0,22.8,79.906136
2018-01-14 13:00:00+00:00,3.0,25.3,70.93958
2018-01-14 14:00:00+00:00,3.0,26.65,66.51482
2018-01-14 15:00:00+00:00,5.0,27.2,64.999954
2018-01-14 16:00:00+00:00,3.0,28.1,62.629036
2018-01-14 17:00:00+00:00,8.0,28.2,61.50026
2018-01-14 18:00:00+00:00,8.0,28.35,59.658203
2018-01-14 19:00:00+00:00,8.0,25.7,69.2739
2018-01-14 20:00:00+00:00,,25.6,70.55606
2018-01-14 21:00:00+00:00,,24.35,76.72605
2018-01-14 22:00:00+00:00,,22.85,83.72359
2018-01-14 23:00:00+00:00,,22.4,86.30858
2018-01-15 00:00:00+00:00,,21.3,87.55684
2018-01-15 01:00:00+00:00,,20.9,91.70958
2018-01-15 02:00:00+00:00,,20.3,90.25222
2018-01-15 03:00:00+00:00,,20.25,88.84652
2018-01-15 04:00:00+00:00,,19.75,88.24899
2018-01-15 05:00:00+00:00,,20.15,84.4764
2018-01-15 06:00:00+00:00,,20.0,85.80382
2018-01-15 07:00:00+00:00,,19.65,87.409744
2018-01-15 08:00:00+00:00,,19.65,87.409744
2018-01-15 09:00:00+00:00,,20.1,86.084694
2018-01-15 10:00:00+00:00,,21.55,82.53658
2018-01-15 11:00:00+00:00,,23.0,77.480316
2018-01-15 12:00:00+00:00,,22.95,80.17557
2018-01-15 13:00:00+00:00,,23.95,75.4825
2018-01-15 14:00:00+00:00,,25.25,70.05424
2018-01-15 15:00:00+00:00,,26.15,65.59116
2018-01-15 16:00:00+00:00,,26.8,61.95457
2018-01-15 17:00:00+00:00,,27.05,60.481514
2018-01-15 18:00:00+00:00,,26.85,61.965736
2018-01-15 19:00:00+00:00,,26.75,66.32949
2018-01-15 20:00:00+00:00,,26.6,66.91795
2018-01-15 21:00:00+00:00,,25.55,70.5468
2018-01-15 22:00:00+00:00,,24.2,73.89667
2018-01-15 23:00:00+00:00,,23.05,80.688866
2018-01-16 00:00:00+00:00,,22.45,88.473366
2018-01-16 01:00:00+00:00,,22.75,88.22589
2018-01-16 02:00:00+00:00,,21.75,90.63353
2018-01-16 03:00:00+00:00,,20.5,93.70501
2018-01-16 04:00:00+00:00,,19.75,91.63979
2018-01-16 05:00:00+00:00,,19.8,91.35609
2018-01-16 06:00:00+00:00,,20.0,90.79828
2018-01-16 07:00:00+00:00,,20.15,89.95948
2018-01-16 08:00:00+00:00,,20.2,88.5643
2018-01-16 09:00:00+00:00,,20.1,89.3936
2018-01-16 10:00:00+00:00,,20.55,88.592964
2018-01-16 11:00:00+00:00,,21.65,84.374695
2018-01-16 12:00:00+00:00,,23.5,84.574265
2018-01-16 13:00:00+00:00,,25.45,74.79493
2018-01-16 14:00:00+00:00,,26.55,68.37266
2018-01-16 15:00:00+00:00,,26.9,65.54354
2018-01-16 16:00:00+00:00,,26.15,71.31451
2018-01-16 17:00:00+00:00,,24.9,75.86817
2018-01-16 18:00:00+00:00,,26.25,68.95125
2018-01-16 19:00:00+00:00,,24.25,78.14823
2018-01-16 20:00:00+00:00,,24.8,75.384926
2018-01-16 21:00:00+00:00,,23.85,79.55451
2018-01-16 22:00:00+00:00,,22.95,87.16322
2018-01-16 23:00:00+00:00,,22.3,91.23047
2018-01-17 00:00:00+00:00,,22.1,91.21779
2018-01-17 01:00:00+00:00,,21.9,90.36411
2018-01-17 02:00:00+00:00,,21.45,93.74877
2018-01-17 03:00:00+00:00,7.0,21.0,96.372475
2018-01-17 04:00:00+00:00,22.0,20.75,97.26325
2018-01-17 05:00:00+00:00,22.0,20.9,96.96667
2018-01-17 06:00:00+00:00,17.0,20.6,98.77403
2018-01-17 07:00:00+00:00,24.0,19.5,99.68969
2018-01-17 08:00:00+00:00,23.0,19.35,100.0
2018-01-17 09:00:00+00:00,12.0,19.85,98.46097
2018-01-17 10:00:00+00:00,19.0,20.15,99.38327
2018-01-17 11:00:00+00:00,24.0,21.25,97.27348
2018-01-17 12:00:00+00:00,15.0,25.15,83.724174
2018-01-17 13:00:00+00:00,17.0,26.7,73.63582
2018-01-17 14:00:00+00:00,18.0,27.75,66.328926
2018-01-17 15:00:00+00:00,14.0,29.05,58.358917
2018-01-17 16:00:00+00:00,17.0,27.75,63.331192
2018-01-17 17:00:00+00:00,3.0,24.45,79.14757
2018-01-17 18:00:00+00:00,28.0,23.85,82.048904
2018-01-17 19:00:00+00:00,40.0,24.8,80.66849
2018-01-17 20:00:00+00:00,16.0,25.55,78.81676
2018-01-17 21:00:00+00:00,25.0,25.35,80.00325
2018-01-17 22:00:00+00:00,29.0,23.7,89.39042
2018-01-17 23:00:00+00:00,24.0,23.5,91.58466
2018-01-18 00:00:00+00:00,27.0,23.25,91.01178
2018-01-18 01:00:00+00:00,36.0,22.25,95.81814
2018-01-18 02:00:00+00:00,28.0,21.5,97.27855
2018-01-18 03:00:00+00:00,23.0,21.3,97.8745
2018-01-18 04:00:00+00:00,30.0,21.6,96.68514
2018-01-18 05:00:00+00:00,26.0,20.75,98.77544
2018-01-18 06:00:00+00:00,27.0,21.0,98.17156
2018-01-18 07:00:00+00:00,32.0,20.95,96.074
2018-01-18 08:00:00+00:00,28.0,20.8,94.00994
2018-01-18 09:00:00+00:00,41.0,20.95,92.8583
2018-01-18 10:00:00+00:00,40.0,22.2,87.907555
2018-01-18 11:00:00+00:00,25.0,23.5,83.02496
2018-01-18 12:00:00+00:00,27.0,26.2,74.687836
2018-01-18 13:00:00+00:00,15.0,27.75,67.97801
2018-01-18 14:00:00+00:00,7.0,28.4,63.863373
2018-01-18 15:00:00+00:00,20.0,27.05,67.63155
2018-01-18 16:00:00+00:00,13.0,27.15,65.39292
2018-01-18 17:00:00+00:00,15.0,27.85,67.37534
2018-01-18 18:00:00+00:00,8.0,27.1,68.05946
2018-01-18 19:00:00+00:00,7.0,27.1,70.1836
2018-01-18 20:00:00+00:00,22.0,26.25,74.46753
2018-01-18 21:00:00+00:00,21.0,26.0,77.2127
2018-01-18 22:00:00+00:00,19.0,24.05,86.20199
2018-01-18 23:00:00+00:00,12.0,23.8,86.707405
2018-01-19 00:00:00+00:00,24.0,23.5,98.50253
2018-01-19 01:00:00+00:00,24.0,23.0,94.3931
2018-01-19 02:00:00+00:00,14.0,22.6,93.51461
2018-01-19 03:00:00+00:00,8.0,21.85,89.52614
2018-01-19 04:00:00+00:00,5.0,21.4,86.75119
2018-01-19 05:00:00+00:00,12.0,21.3,85.66546
2018-01-19 06:00:00+00:00,8.0,20.95,86.98048
2018-01-19 07:00:00+00:00,19.0,20.4,89.69667
2018-01-19 08:00:00+00:00,9.0,19.85,91.93335
2018-01-19 09:00:00+00:00,14.0,19.8,92.218765
2018-01-19 10:00:00+00:00,6.0,21.0,88.35367
2018-01-19 11:00:00+00:00,7.0,22.35,83.6672
2018-01-19 12:00:00+00:00,6.0,23.75,85.122154
2018-01-19 13:00:00+00:00,7.0,24.95,76.110504
2018-01-19 14:00:00+00:00,5.0,25.75,70.583824
2018-01-19 15:00:00+00:00,10.0,26.05,70.85771
2018-01-19 16:00:00+00:00,20.0,25.35,72.95431
2018-01-19 17:00:00+00:00,13.0,24.55,76.28351
2018-01-19 18:00:00+00:00,13.0,24.5,76.98666
2018-01-19 19:00:00+00:00,16.0,24.5,77.94363
2018-01-19 20:00:00+00:00,21.0,23.95,82.06113
2018-01-19 21:00:00+00:00,23.0,22.45,91.52072
2018-01-19 22:00:00+00:00,17.0,21.3,94.32276
2018-01-19 23:00:00+00:00,22.0,21.8,94.05381
2018-01-20 00:00:00+00:00,17.0,20.9,95.1857
2018-01-20 01:00:00+00:00,11.0,20.85,96.36845
2018-01-20 02:00:00+00:00,7.0,20.9,95.1857
2018-01-20 03:00:00+00:00,6.0,20.75,94.29969
2018-01-20 04:00:00+00:00,15.0,20.55,94.87843
2018-01-20 05:00:00+00:00,19.0,20.05,98.15847
2018-01-20 06:00:00+00:00,18.0,19.9,99.38212
2018-01-20 07:00:00+00:00,23.0,19.7,99.38118
2018-01-20 08:00:00+00:00,26.0,20.1,98.46387
2018-01-20 09:00:00+00:00,26.0,20.2,98.16051
2018-01-20 10:00:00+00:00,20.0,20.75,96.068184
2018-01-20 11:00:00+00:00,13.0,21.9,91.20508
2018-01-20 12:00:00+00:00,12.0,22.55,90.13144
2018-01-20 13:00:00+00:00,6.0,23.75,81.784
2018-01-20 14:00:00+00:00,10.0,25.2,72.92834
2018-01-20 15:00:00+00:00,8.0,26.2,67.46242
2018-01-20 16:00:00+00:00,11.0,26.55,69.650475
2018-01-20 17:00:00+00:00,14.0,24.55,78.67535
2018-01-20 18:00:00+00:00,54.0,23.5,81.50061
2018-01-20 19:00:00+00:00,45.0,23.3,86.12949
2018-01-20 20:00:00+00:00,23.0,23.25,85.859985
2018-01-20 21:00:00+00:00,13.0,22.15,92.351006
2018-01-20 22:00:00+00:00,15.0,21.5,95.207
2018-01-20 23:00:00+00:00,20.0,21.45,94.32901
2018-01-21 00:00:00+00:00,16.0,21.05,94.60441
2018-01-21 01:00:00+00:00,6.0,20.3,97.55583
2018-01-21 02:00:00+00:00,10.0,19.75,98.76614
2018-01-21 03:00:00+00:00,9.0,19.7,100.0
2018-01-21 04:00:00+00:00,13.0,20.1,99.69108
2018-01-21 05:00:00+00:00,11.0,18.75,100.0
2018-01-21 06:00:00+00:00,17.0,19.25,99.689095
2018-01-21 07:00:00+00:00,18.0,19.05,98.75962
2018-01-21 08:00:00+00:00,14.0,19.2,99.378815
2018-01-21 09:00:00+00:00,15.0,19.5,96.934715
2018-01-21 10:00:00+00:00,18.0,19.75,95.44173
2018-01-21 11:00:00+00:00,12.0,20.75,91.41563
2018-01-21 12:00:00+00:00,12.0,22.8,80.40543
2018-01-21 13:00:00+00:00,9.0,24.0,80.81274
2018-01-21 14:00:00+00:00,12.0,25.65,76.21963
2018-01-21 15:00:00+00:00,9.0,26.95,69.94052
2018-01-21 16:00:00+00:00,11.0,28.75,62.003765
2018-01-21 17:00:00+00:00,6.0,25.45,72.298
2018-01-21 18:00:00+00:00,10.0,25.25,73.61683
2018-01-21 19:00:00+00:00,53.0,24.65,74.20234
2018-01-21 20:00:00+00:00,30.0,24.4,76.02429
2018-01-21 21:00:00+00:00,13.0,24.5,77.22494
2018-01-21 22:00:00+00:00,25.0,23.3,87.46296
2018-01-21 23:00:00+00:00,38.0,22.3,94.65383
2018-01-22 00:00:00+00:00,30.0,22.7,95.83204
2018-01-22 01:00:00+00:00,21.0,21.25,96.67652
2018-01-22 02:00:00+00:00,26.0,20.8,95.773
2018-01-22 03:00:00+00:00,16.0,21.15,94.02536
2018-01-22 04:00:00+00:00,12.0,21.2,94.027534
2018-01-22 05:00:00+00:00,13.0,21.2,93.44787
2018-01-22 06:00:00+00:00,8.0,21.2,94.027534
2018-01-22 07:00:00+00:00,9.0,20.75,97.56407
2018-01-22 08:00:00+00:00,13.0,20.8,98.775925
2018-01-22 09:00:00+00:00,20.0,20.25,99.38373
2018-01-22 10:00:00+00:00,22.0,20.5,98.4685
2018-01-22 11:00:00+00:00,15.0,21.35,92.30633
2018-01-22 12:00:00+00:00,4.0,24.85,78.23516
2018-01-22 13:00:00+00:00,10.0,25.9,74.868286
2018-01-22 14:00:00+00:00,9.0,27.35,70.0153
2018-01-22 15:00:00+00:00,21.0,28.85,60.329678
2018-01-22 16:00:00+00:00,20.0,29.55,54.287766
2018-01-22 17:00:00+00:00,13.0,30.0,52.408127
2018-01-22 18:00:00+00:00,15.0,29.3,50.14212
2018-01-22 19:00:00+00:00,20.0,28.7,50.30288
2018-01-22 20:00:00+00:00,19.0,27.35,66.04328
2018-01-22 21:00:00+00:00,18.0,26.15,74.45107
2018-01-22 22:00:00+00:00,17.0,24.4,83.38446
2018-01-22 23:00:00+00:00,18.0,23.7,85.90434
2018-01-23 00:00:00+00:00,17.0,22.9,89.32982
2018-01-23 01:00:00+00:00,17.0,22.65,90.97294
2018-01-23 02:00:00+00:00,19.0,22.05,96.99258
2018-01-23 03:00:00+00:00,13.0,22.05,96.105934
2018-01-23 04:00:00+00:00,19.0,21.85,97.58403
2018-01-23 05:00:00+00:00,10.0,20.95,99.08172
2018-01-23 06:00:00+00:00,12.0,20.6,99.692245
2018-01-23 07:00:00+00:00,14.0,19.9,99.69066
2018-01-23 08:00:00+00:00,14.0,19.5,100.0
2018-01-23 09:00:00+00:00,15.0,20.1,98.15913
