time,MP2.5,temperature_2m,relative_humidity_2m,mes,hora,dia_semana,MP2.5_imputado_media
2017-05-30 14:00:00+00:00,10.0,19.85,83.64555,5,14,1,0
2017-05-30 15:00:00+00:00,19.0,20.1,83.40993,5,15,1,0
2017-05-30 16:00:00+00:00,15.0,20.45,81.88419,5,16,1,0
2017-05-30 17:00:00+00:00,14.0,20.95,79.150635,5,17,1,0
2017-05-30 18:00:00+00:00,11.0,21.0,77.66872,5,18,1,0
2017-05-30 19:00:00+00:00,11.0,19.1,87.915276,5,19,1,0
2017-05-30 20:00:00+00:00,11.0,17.75,89.21172,5,20,1,0
2017-05-30 21:00:00+00:00,12.0,17.15,90.0263,5,21,1,0
2017-05-30 22:00:00+00:00,7.0,17.0,89.15268,5,22,1,0
2017-05-30 23:00:00+00:00,6.0,17.0,90.59449,5,23,1,0
2017-05-31 00:00:00+00:00,13.0,17.3,89.46252,5,0,2,0
2017-05-31 01:00:00+00:00,22.0,17.6,88.91521,5,1,2,0
2017-05-31 02:00:00+00:00,8.0,17.7,89.49316,5,2,2,0
2017-05-31 03:00:00+00:00,12.0,17.35,92.66648,5,3,2,0
2017-05-31 04:00:00+00:00,9.0,16.85,96.564865,5,4,2,0
2017-05-31 05:00:00+00:00,4.0,16.45,98.107445,5,5,2,0
2017-05-31 06:00:00+00:00,5.0,16.4,97.79426,5,6,2,0
2017-05-31 07:00:00+00:00,13.0,16.25,97.79172,5,7,2,0
2017-05-31 08:00:00+00:00,7.0,16.25,97.16873,5,8,2,0
2017-05-31 09:00:00+00:00,15.0,16.45,95.023094,5,9,2,0
2017-05-31 10:00:00+00:00,16.0,16.55,94.42076,5,10,2,0
2017-05-31 11:00:00+00:00,16.0,16.85,93.2339,5,11,2,0
2017-05-31 12:00:00+00:00,10.0,17.8,90.07353,5,12,2,0
2017-05-31 13:00:00+00:00,17.0,19.05,82.49461,5,13,2,0
2017-05-31 14:00:00+00:00,27.0,20.75,73.304855,5,14,2,0
2017-05-31 15:00:00+00:00,16.0,21.55,72.05537,5,15,2,0
2017-05-31 16:00:00+00:00,3.0,22.55,65.45577,5,16,2,0
2017-05-31 17:00:00+00:00,15.0,22.8,61.838615,5,17,2,0
2017-05-31 18:00:00+00:00,8.0,23.25,58.082645,5,18,2,0
2017-05-31 19:00:00+00:00,20.0,22.9,60.679276,5,19,2,0
2017-05-31 20:00:00+00:00,23.0,21.5,66.7195,5,20,2,0
2017-05-31 21:00:00+00:00,16.0,18.85,78.345604,5,21,2,0
2017-05-31 22:00:00+00:00,22.0,17.35,86.36377,5,22,2,0
2017-05-31 23:00:00+00:00,40.0,16.75,88.8465,5,23,2,0
2017-06-01 00:00:00+00:00,43.0,17.7,97.50741,6,0,3,0
2017-06-01 01:00:00+00:00,47.0,17.05,95.6528,6,1,3,0
2017-06-01 02:00:00+00:00,26.0,16.25,93.20356,6,2,3,0
2017-06-01 03:00:00+00:00,17.0,15.45,91.371056,6,3,3,0
2017-06-01 04:00:00+00:00,27.0,15.55,84.514565,6,4,3,0
2017-06-01 05:00:00+00:00,32.0,16.25,77.19391,6,5,3,0
2017-06-01 06:00:00+00:00,25.0,16.55,75.7341,6,6,3,0
2017-06-01 07:00:00+00:00,22.0,16.25,76.68801,6,7,3,0
2017-06-01 08:00:00+00:00,20.0,17.0,74.82024,6,8,3,0
2017-06-01 09:00:00+00:00,14.0,17.05,77.570595,6,9,3,0
2017-06-01 10:00:00+00:00,12.0,17.05,80.6623,6,10,3,0
2017-06-01 11:00:00+00:00,15.0,17.5,83.913155,6,11,3,0
2017-06-01 12:00:00+00:00,16.0,19.45,76.20191,6,12,3,0
2017-06-01 13:00:00+00:00,22.0,19.85,78.492,6,13,3,0
2017-06-01 14:00:00+00:00,8.0,19.55,79.966866,6,14,3,0
2017-06-01 15:00:00+00:00,10.0,19.4,80.71594,6,15,3,0
2017-06-01 16:00:00+00:00,5.0,19.45,79.6981,6,16,3,0
2017-06-01 17:00:00+00:00,8.0,19.0,79.89124,6,17,3,0
2017-06-01 18:00:00+00:00,3.0,19.2,78.14585,6,18,3,0
2017-06-01 19:00:00+00:00,12.0,18.55,79.31698,6,19,3,0
2017-06-01 20:00:00+00:00,5.0,17.75,81.80573,6,20,3,0
2017-06-01 21:00:00+00:00,9.0,17.4,82.55827,6,21,3,0
2017-06-01 22:00:00+00:00,6.0,17.35,80.70247,6,22,3,0
2017-06-01 23:00:00+00:00,7.0,17.2,80.6824,6,23,3,0
2017-06-02 00:00:00+00:00,9.0,16.95,83.85052,6,0,4,0
2017-06-02 01:00:00+00:00,7.0,16.65,82.1986,6,1,4,0
2017-06-02 02:00:00+00:00,6.0,15.75,84.53664,6,2,4,0
2017-06-02 03:00:00+00:00,10.0,15.2,84.19936,6,3,4,0
2017-06-02 04:00:00+00:00,8.0,14.25,79.48492,6,4,4,0
2017-06-02 05:00:00+00:00,6.0,13.3,80.149635,6,5,4,0
2017-06-02 06:00:00+00:00,11.0,12.5,80.84998,6,6,4,0
2017-06-02 07:00:00+00:00,10.0,11.9,82.69936,6,7,4,0
2017-06-02 08:00:00+00:00,6.0,11.2,87.494736,6,8,4,0
2017-06-02 09:00:00+00:00,8.0,10.6,90.74632,6,9,4,0
2017-06-02 10:00:00+00:00,10.0,10.45,91.657745,6,10,4,0
2017-06-02 11:00:00+00:00,7.0,12.25,83.30051,6,11,4,0
2017-06-02 12:00:00+00:00,4.0,14.65,74.91885,6,12,4,0
2017-06-02 13:00:00+00:00,7.0,16.35,65.41238,6,13,4,0
2017-06-02 14:00:00+00:00,10.0,17.5,59.803158,6,14,4,0
2017-06-02 15:00:00+00:00,9.0,18.15,58.96508,6,15,4,0
2017-06-02 16:00:00+00:00,4.0,18.85,56.436123,6,16,4,0
2017-06-02 17:00:00+00:00,12.0,19.4,52.914234,6,17,4,0
2017-06-02 18:00:00+00:00,17.0,19.9,51.990025,6,18,4,0
2017-06-02 19:00:00+00:00,17.0,19.9,50.953743,6,19,4,0
2017-06-02 20:00:00+00:00,22.0,16.75,80.62196,6,20,4,0
2017-06-02 21:00:00+00:00,11.0,14.6,90.42665,6,21,4,0
2017-06-02 22:00:00+00:00,14.0,14.6,90.13175,6,22,4,0
2017-06-02 23:00:00+00:00,12.0,14.6,87.22907,6,23,4,0
2017-06-03 00:00:00+00:00,13.0,14.65,91.916916,6,0,5,0
2017-06-03 01:00:00+00:00,18.0,15.2,86.71639,6,1,5,0
2017-06-03 02:00:00+00:00,19.0,14.95,91.042274,6,2,5,0
2017-06-03 03:00:00+00:00,13.0,15.1,89.58291,6,3,5,0
2017-06-03 04:00:00+00:00,14.0,14.85,91.03561,6,4,5,0
2017-06-03 05:00:00+00:00,16.0,14.45,94.02544,6,5,5,0
2017-06-03 06:00:00+00:00,12.0,14.55,94.336136,6,6,5,0
2017-06-03 07:00:00+00:00,12.0,14.65,89.25611,6,7,5,0
2017-06-03 08:00:00+00:00,8.0,14.05,93.70093,6,8,5,0
2017-06-03 09:00:00+00:00,7.0,14.8,88.686554,6,9,5,0
2017-06-03 10:00:00+00:00,13.0,14.85,88.11282,6,10,5,0
2017-06-03 11:00:00+00:00,7.0,14.95,89.57142,6,11,5,0
2017-06-03 12:00:00+00:00,7.0,15.1,82.816826,6,12,5,0
2017-06-03 13:00:00+00:00,12.0,16.35,78.74392,6,13,5,0
2017-06-03 14:00:00+00:00,11.0,17.75,73.97418,6,14,5,0
2017-06-03 15:00:00+00:00,13.0,19.15,69.780266,6,15,5,0
2017-06-03 16:00:00+00:00,13.0,20.1,66.21283,6,16,5,0
2017-06-03 17:00:00+00:00,13.0,20.8,63.620514,6,17,5,0
2017-06-03 18:00:00+00:00,17.0,21.55,58.620377,6,18,5,0
2017-06-03 19:00:00+00:00,26.0,21.85,55.339134,6,19,5,0
2017-06-03 20:00:00+00:00,33.0,19.35,75.21166,6,20,5,0
2017-06-03 21:00:00+00:00,30.0,16.4,95.021255,6,21,5,0
2017-06-03 22:00:00+00:00,34.0,15.1,100.0,6,22,5,0
2017-06-03 23:00:00+00:00,28.0,15.1,99.35899,6,23,5,0
2017-06-04 00:00:00+00:00,25.0,15.15,99.04022,6,0,6,0
2017-06-04 01:00:00+00:00,26.0,14.95,99.35826,6,1,6,0
2017-06-04 02:00:00+00:00,34.0,14.8,99.037605,6,2,6,0
2017-06-04 03:00:00+00:00,32.0,14.55,99.35625,6,3,6,0
2017-06-04 04:00:00+00:00,41.0,14.4,99.034645,6,4,6,0
2017-06-04 05:00:00+00:00,33.0,14.0,98.71067,6,5,6,0
2017-06-04 06:00:00+00:00,33.0,13.7,98.70769,6,6,6,0
2017-06-04 07:00:00+00:00,27.0,13.85,98.70917,6,7,6,0
2017-06-04 08:00:00+00:00,28.0,14.0,98.71067,6,8,6,0
2017-06-04 09:00:00+00:00,25.0,13.7,99.67553,6,9,6,0
2017-06-04 10:00:00+00:00,21.0,13.6,99.35149,6,10,6,0
2017-06-04 11:00:00+00:00,24.0,14.35,96.812706,6,11,6,0
2017-06-04 12:00:00+00:00,22.0,15.55,91.970894,6,12,6,0
2017-06-04 13:00:00+00:00,19.0,18.2,83.99238,6,13,6,0
2017-06-04 14:00:00+00:00,15.0,21.5,73.668816,6,14,6,0
2017-06-04 15:00:00+00:00,17.0,23.75,67.18015,6,15,6,0
2017-06-04 16:00:00+00:00,4.0,25.25,63.18083,6,16,6,0
2017-06-04 17:00:00+00:00,6.0,26.05,61.207184,6,17,6,0
2017-06-04 18:00:00+00:00,11.0,26.25,59.54372,6,18,6,0
2017-06-04 19:00:00+00:00,10.0,25.45,65.03625,6,19,6,0
2017-06-04 20:00:00+00:00,20.0,22.8,77.69291,6,20,6,0
2017-06-04 21:00:00+00:00,19.0,20.2,85.553986,6,21,6,0
2017-06-04 22:00:00+00:00,17.0,19.25,89.32835,6,22,6,0
2017-06-04 23:00:00+00:00,23.0,18.4,91.84715,6,23,6,0
2017-06-05 00:00:00+00:00,22.0,18.15,94.48712,6,0,0,0
2017-06-05 01:00:00+00:00,25.0,19.0,91.01786,6,1,0,0
2017-06-05 02:00:00+00:00,30.0,19.1,88.47354,6,2,0,0
2017-06-05 03:00:00+00:00,26.0,18.7,86.49471,6,3,0,0
2017-06-05 04:00:00+00:00,27.0,18.35,87.29203,6,4,0,0
2017-06-05 05:00:00+00:00,25.0,18.15,87.2738,6,5,0,0
2017-06-05 06:00:00+00:00,31.0,17.95,87.2555,6,6,0,0
2017-06-05 07:00:00+00:00,33.0,17.7,87.51239,6,7,0,0
2017-06-05 08:00:00+00:00,28.0,18.2,84.26199,6,8,0,0
2017-06-05 09:00:00+00:00,19.0,18.25,83.99802,6,9,0,0
2017-06-05 10:00:00+00:00,26.0,18.6,82.43963,6,10,0,0
2017-06-05 11:00:00+00:00,28.0,20.2,78.04425,6,11,0,0
2017-06-05 12:00:00+00:00,31.0,18.7,88.72133,6,12,0,0
2017-06-05 13:00:00+00:00,36.0,18.5,92.435974,6,13,0,0
2017-06-05 14:00:00+00:00,12.0,18.6,92.73393,6,14,0,0
2017-06-05 15:00:00+00:00,11.0,18.6,93.321205,6,15,0,0
2017-06-05 16:00:00+00:00,7.0,19.65,87.13434,6,16,0,0
2017-06-05 17:00:00+00:00,15.0,21.5,73.90318,6,17,0,0
2017-06-05 18:00:00+00:00,19.0,21.4,71.799,6,18,0,0
2017-06-05 19:00:00+00:00,16.0,20.75,77.38509,6,19,0,0
2017-06-05 20:00:00+00:00,15.0,19.8,82.84809,6,20,0,0
2017-06-05 21:00:00+00:00,16.0,18.55,88.991264,6,21,0,0
2017-06-05 22:00:00+00:00,12.0,18.1,91.24793,6,22,0,0
2017-06-05 23:00:00+00:00,13.0,17.8,91.81111,6,23,0,0
2017-06-06 00:00:00+00:00,11.0,17.85,92.10644,6,0,1,0
2017-06-06 01:00:00+00:00,12.0,17.8,92.10355,6,1,1,0
2017-06-06 02:00:00+00:00,21.0,17.25,92.66103,6,2,1,0
2017-06-06 03:00:00+00:00,22.0,17.25,90.32223,6,3,1,0
2017-06-06 04:00:00+00:00,21.0,17.65,87.5079,6,4,1,0
2017-06-06 05:00:00+00:00,27.0,17.9,86.41738,6,5,1,0
2017-06-06 06:00:00+00:00,23.0,17.85,86.68967,6,6,1,0
2017-06-06 07:00:00+00:00,29.0,17.65,88.91924,6,7,1,0
2017-06-06 08:00:00+00:00,22.0,18.1,86.43676,6,8,1,0
2017-06-06 09:00:00+00:00,5.0,18.1,85.88565,6,9,1,0
2017-06-06 10:00:00+00:00,14.0,18.25,85.35327,6,10,1,0
2017-06-06 11:00:00+00:00,20.0,19.05,84.62488,6,11,1,0
2017-06-06 12:00:00+00:00,8.0,17.95,88.09584,6,12,1,0
2017-06-06 13:00:00+00:00,18.0,18.15,88.113014,6,13,1,0
2017-06-06 14:00:00+00:00,9.0,18.4,88.134415,6,14,1,0
2017-06-06 15:00:00+00:00,10.0,19.2,85.72323,6,15,1,0
2017-06-06 16:00:00+00:00,8.0,21.2,79.43618,6,16,1,0
2017-06-06 17:00:00+00:00,10.0,23.35,73.29161,6,17,1,0
2017-06-06 18:00:00+00:00,15.0,23.6,70.84772,6,18,1,0
2017-06-06 19:00:00+00:00,14.0,23.1,73.248405,6,19,1,0
2017-06-06 20:00:00+00:00,14.0,21.8,80.020485,6,20,1,0
2017-06-06 21:00:00+00:00,18.0,19.7,88.52318,6,21,1,0
2017-06-06 22:00:00+00:00,16.0,19.25,89.32835,6,22,1,0
2017-06-06 23:00:00+00:00,19.0,19.1,88.75384,6,23,1,0
2017-06-07 00:00:00+00:00,26.0,17.75,97.20077,6,0,2,0
2017-06-07 01:00:00+00:00,31.0,18.05,95.38349,6,1,2,0
2017-06-07 02:00:00+00:00,40.0,17.7,94.468544,6,2,2,0
2017-06-07 03:00:00+00:00,34.0,18.95,90.441605,6,3,2,0
2017-06-07 04:00:00+00:00,32.0,19.0,88.74573,6,4,2,0
2017-06-07 05:00:00+00:00,36.0,18.65,89.28193,6,5,2,0
2017-06-07 06:00:00+00:00,25.0,18.3,89.82388,6,6,2,0
2017-06-07 07:00:00+00:00,38.0,17.65,90.92871,6,7,2,0
2017-06-07 08:00:00+00:00,8.0,16.9,92.05089,6,8,2,0
2017-06-07 09:00:00+00:00,7.0,16.35,92.909805,6,9,2,0
2017-06-07 10:00:00+00:00,7.0,16.65,93.22382,6,10,2,0
2017-06-07 11:00:00+00:00,11.0,19.3,86.27859,6,11,2,0
2017-06-07 12:00:00+00:00,8.0,20.6,83.73092,6,12,2,0
2017-06-07 13:00:00+00:00,12.0,22.3,76.89062,6,13,2,0
2017-06-07 14:00:00+00:00,13.0,22.6,75.264565,6,14,2,0
2017-06-07 15:00:00+00:00,16.0,24.15,71.17165,6,15,2,0
2017-06-07 16:00:00+00:00,9.0,24.85,69.54358,6,16,2,0
2017-06-07 17:00:00+00:00,13.0,25.2,66.84249,6,17,2,0
2017-06-07 18:00:00+00:00,15.0,25.35,64.20407,6,18,2,0
2017-06-07 19:00:00+00:00,17.0,24.85,66.77124,6,19,2,0
2017-06-07 20:00:00+00:00,21.0,22.85,79.91292,6,20,2,0
2017-06-07 21:00:00+00:00,28.0,23.1,71.42747,6,21,2,0
2017-06-07 22:00:00+00:00,25.0,21.55,78.24292,6,22,2,0
2017-06-07 23:00:00+00:00,31.0,20.95,81.17553,6,23,2,0
2017-06-08 00:00:00+00:00,30.0,19.0,96.620125,6,0,3,0
2017-06-08 01:00:00+00:00,29.0,19.2,96.022415,6,1,3,0
2017-06-08 02:00:00+00:00,33.0,18.45,96.91041,6,2,3,0
2017-06-08 03:00:00+00:00,33.0,18.15,95.99102,6,3,3,0
2017-06-08 04:00:00+00:00,34.0,17.35,96.271904,6,4,3,0
2017-06-08 05:00:00+00:00,28.0,16.25,96.24075,6,5,3,0
2017-06-08 06:00:00+00:00,52.0,16.25,89.96032,6,6,3,0
2017-06-08 07:00:00+00:00,44.0,16.95,80.12585,6,7,3,0
2017-06-08 08:00:00+00:00,28.0,17.3,75.85633,6,8,3,0
2017-06-08 09:00:00+00:00,20.0,17.8,73.26137,6,9,3,0
2017-06-08 10:00:00+00:00,19.0,18.25,71.68523,6,10,3,0
2017-06-08 11:00:00+00:00,12.0,20.05,67.72507,6,11,3,0
2017-06-08 12:00:00+00:00,8.0,22.2,66.65021,6,12,3,0
2017-06-08 13:00:00+00:00,13.0,23.9,62.087193,6,13,3,0
2017-06-08 14:00:00+00:00,8.0,24.9,57.736645,6,14,3,0
2017-06-08 15:00:00+00:00,12.0,25.35,56.75006,6,15,3,0
2017-06-08 16:00:00+00:00,10.0,25.9,52.523567,6,16,3,0
2017-06-08 17:00:00+00:00,12.0,25.9,54.404514,6,17,3,0
2017-06-08 18:00:00+00:00,8.0,25.55,56.258667,6,18,3,0
2017-06-08 19:00:00+00:00,19.0,24.8,59.39284,6,19,3,0
2017-06-08 20:00:00+00:00,17.0,23.65,61.43917,6,20,3,0
2017-06-08 21:00:00+00:00,9.0,22.55,64.41645,6,21,3,0
2017-06-08 22:00:00+00:00,21.0,21.45,69.328255,6,22,3,0
2017-06-08 23:00:00+00:00,10.0,20.6,72.810936,6,23,3,0
2017-06-09 00:00:00+00:00,17.0,20.35,74.17971,6,0,4,0
2017-06-09 01:00:00+00:00,22.0,20.35,73.94253,6,1,4,0
2017-06-09 02:00:00+00:00,30.0,20.25,74.16271,6,2,4,0
2017-06-09 03:00:00+00:00,23.0,20.25,73.925415,6,3,4,0
2017-06-09 04:00:00+00:00,20.0,19.15,78.894226,6,4,4,0
2017-06-09 05:00:00+00:00,16.0,18.5,80.337326,6,5,4,0
2017-06-09 06:00:00+00:00,27.0,17.45,83.36796,6,6,4,0
2017-06-09 07:00:00+00:00,35.0,17.15,93.54694,6,7,4,0
2017-06-09 08:00:00+00:00,24.0,16.5,96.555756,6,8,4,0
2017-06-09 09:00:00+00:00,17.0,16.25,95.0156,6,9,4,0
2017-06-09 10:00:00+00:00,10.0,16.95,90.30095,6,10,4,0
2017-06-09 11:00:00+00:00,6.0,18.25,87.004906,6,11,4,0
2017-06-09 12:00:00+00:00,13.0,19.4,82.013176,6,12,4,0
2017-06-09 13:00:00+00:00,5.0,20.85,76.66645,6,13,4,0
2017-06-09 14:00:00+00:00,9.0,22.15,70.3536,6,14,4,0
2017-06-09 15:00:00+00:00,13.0,20.4,77.33196,6,15,4,0
2017-06-09 16:00:00+00:00,12.0,20.45,75.39193,6,16,4,0
2017-06-09 17:00:00+00:00,9.0,20.2,76.80979,6,17,4,0
2017-06-09 18:00:00+00:00,12.0,19.35,77.419525,6,18,4,0
2017-06-09 19:00:00+00:00,8.0,18.65,77.81297,6,19,4,0
2017-06-09 20:00:00+00:00,12.0,17.45,75.88065,6,20,4,0
2017-06-09 21:00:00+00:00,9.0,16.4,71.57777,6,21,4,0
2017-06-09 22:00:00+00:00,5.0,15.95,74.1503,6,22,4,0
2017-06-09 23:00:00+00:00,10.0,15.7,75.84499,6,23,4,0
2017-06-10 00:00:00+00:00,6.0,15.0,66.90261,6,0,5,0
2017-06-10 01:00:00+00:00,12.0,14.1,72.35337,6,1,5,0
2017-06-10 02:00:00+00:00,19.0,13.3,77.24679,6,2,5,0
2017-06-10 03:00:00+00:00,14.0,12.2,82.18178,6,3,5,0
2017-06-10 04:00:00+00:00,11.0,11.55,87.2336,6,4,5,0
2017-06-10 05:00:00+00:00,15.0,11.25,92.32363,6,5,5,0
2017-06-10 06:00:00+00:00,16.0,11.6,78.83312,6,6,5,0
2017-06-10 07:00:00+00:00,4.0,10.4,66.14389,6,7,5,0
2017-06-10 08:00:00+00:00,11.0,9.95,57.32305,6,8,5,0
2017-06-10 09:00:00+00:00,11.0,9.0,73.93573,6,9,5,0
2017-06-10 10:00:00+00:00,12.0,7.4,94.66626,6,10,5,0
2017-06-10 11:00:00+00:00,8.0,10.2,87.401924,6,11,5,0
2017-06-10 12:00:00+00:00,4.0,12.0,70.98406,6,12,5,0
2017-06-10 13:00:00+00:00,8.0,13.5,70.55005,6,13,5,0
2017-06-10 14:00:00+00:00,10.0,14.75,64.404045,6,14,5,0
2017-06-10 15:00:00+00:00,7.0,15.95,58.0309,6,15,5,0
2017-06-10 16:00:00+00:00,7.0,16.85,52.78058,6,16,5,0
2017-06-10 17:00:00+00:00,8.0,17.35,49.0743,6,17,5,0
2017-06-10 18:00:00+00:00,9.0,17.3,47.726936,6,18,5,0
2017-06-10 19:00:00+00:00,17.0,16.55,49.534817,6,19,5,0
2017-06-10 20:00:00+00:00,20.0,14.7,59.531696,6,20,5,0
2017-06-10 21:00:00+00:00,7.0,12.3,69.83601,6,21,5,0
2017-06-10 22:00:00+00:00,16.0,10.95,77.40215,6,22,5,0
2017-06-10 23:00:00+00:00,16.0,9.75,83.28161,6,23,5,0
2017-06-11 00:00:00+00:00,22.0,10.05,85.914635,6,0,6,0
2017-06-11 01:00:00+00:00,23.0,9.2,88.20802,6,1,6,0
2017-06-11 02:00:00+00:00,32.0,8.5,88.44941,6,2,6,0
2017-06-11 03:00:00+00:00,36.0,8.0,89.63265,6,3,6,0
2017-06-11 04:00:00+00:00,30.0,7.4,90.832504,6,4,6,0
2017-06-11 05:00:00+00:00,40.0,7.0,91.752594,6,5,6,0
2017-06-11 06:00:00+00:00,34.0,6.7,93.66036,6,6,6,0
2017-06-11 07:00:00+00:00,35.0,6.55,94.95876,6,7,6,0
2017-06-11 08:00:00+00:00,33.0,6.1,94.28384,6,8,6,0
2017-06-11 09:00:00+00:00,26.0,5.85,93.29265,6,9,6,0
2017-06-11 10:00:00+00:00,30.0,6.7,91.73356,6,10,6,0
2017-06-11 11:00:00+00:00,27.0,8.8,86.97128,6,11,6,0
2017-06-11 12:00:00+00:00,24.0,11.2,79.85402,6,12,6,0
2017-06-11 13:00:00+00:00,33.0,13.85,68.496765,6,13,6,0
2017-06-11 14:00:00+00:00,14.0,15.9,60.434532,6,14,6,0
2017-06-11 15:00:00+00:00,9.0,17.5,55.717613,6,15,6,0
2017-06-11 16:00:00+00:00,14.0,18.4,56.134266,6,16,6,0
2017-06-11 17:00:00+00:00,12.0,18.95,57.41175,6,17,6,0
2017-06-11 18:00:00+00:00,16.0,19.5,56.223198,6,18,6,0
2017-06-11 19:00:00+00:00,21.0,19.75,54.07985,6,19,6,0
2017-06-11 20:00:00+00:00,37.0,16.95,72.39229,6,20,6,0
2017-06-11 21:00:00+00:00,24.0,13.55,87.41954,6,21,6,0
2017-06-11 22:00:00+00:00,28.0,11.8,91.742355,6,22,6,0
2017-06-11 23:00:00+00:00,31.0,12.95,88.53167,6,23,6,0
2017-06-12 00:00:00+00:00,31.0,10.45,99.66718,6,0,0,0
2017-06-12 01:00:00+00:00,34.0,10.55,98.67558,6,1,0,0
2017-06-12 02:00:00+00:00,39.0,11.65,98.686935,6,2,0,0
2017-06-12 03:00:00+00:00,29.0,11.6,98.360405,6,3,0,0
2017-06-12 04:00:00+00:00,30.0,11.35,99.34001,6,4,0,0
2017-06-12 05:00:00+00:00,54.0,11.1,99.66887,6,5,0,0
2017-06-12 06:00:00+00:00,71.0,11.05,99.66874,6,6,0,0
2017-06-12 07:00:00+00:00,69.0,10.9,100.0,6,7,0,0
2017-06-12 08:00:00+00:00,54.0,10.55,100.0,6,8,0,0
2017-06-12 09:00:00+00:00,46.0,9.9,99.66573,6,9,0,0
2017-06-12 10:00:00+00:00,52.0,9.25,99.66401,6,10,0,0
2017-06-12 11:00:00+00:00,37.0,11.25,93.25384,6,11,0,0
2017-06-12 12:00:00+00:00,19.0,13.65,85.711075,6,12,0,0
2017-06-12 13:00:00+00:00,20.0,16.7,72.58594,6,13,0,0
2017-06-12 14:00:00+00:00,26.0,18.75,63.163425,6,14,0,0
2017-06-12 15:00:00+00:00,28.0,20.15,56.94894,6,15,0,0
2017-06-12 16:00:00+00:00,28.0,21.05,54.233864,6,16,0,0
2017-06-12 17:00:00+00:00,27.0,21.65,52.276016,6,17,0,0
2017-06-12 18:00:00+00:00,17.0,21.75,50.598804,6,18,0,0
2017-06-12 19:00:00+00:00,9.0,20.7,56.336876,6,19,0,0
2017-06-12 20:00:00+00:00,26.0,18.15,75.012856,6,20,0,0
2017-06-12 21:00:00+00:00,28.0,17.75,68.14721,6,21,0,0
2017-06-12 22:00:00+00:00,35.0,14.5,91.01231,6,22,0,0
2017-06-12 23:00:00+00:00,30.0,13.7,98.06706,6,23,0,0
2017-06-13 00:00:00+00:00,36.0,13.75,97.11409,6,0,1,0
2017-06-13 01:00:00+00:00,38.0,13.0,97.73593,6,1,1,0
2017-06-13 02:00:00+00:00,37.0,12.8,97.73243,6,2,1,0
2017-06-13 03:00:00+00:00,62.0,12.7,99.673,6,3,1,0
2017-06-13 04:00:00+00:00,55.0,12.5,100.0,6,4,1,0
2017-06-13 05:00:00+00:00,49.0,12.5,100.0,6,5,1,0
2017-06-13 06:00:00+00:00,45.0,12.55,99.34617,6,6,1,0
2017-06-13 07:00:00+00:00,40.0,12.4,100.0,6,7,1,0
2017-06-13 08:00:00+00:00,34.0,12.5,99.34592,6,8,1,0
2017-06-13 09:00:00+00:00,33.0,12.55,99.67261,6,9,1,0
2017-06-13 10:00:00+00:00,49.0,12.7,98.697624,6,10,1,0
2017-06-13 11:00:00+00:00,28.0,12.85,99.347694,6,11,1,0
2017-06-13 12:00:00+00:00,34.0,13.65,97.42912,6,12,1,0
2017-06-13 13:00:00+00:00,40.0,14.1,96.80659,6,13,1,0
2017-06-13 14:00:00+00:00,35.0,16.5,89.97872,6,14,1,0
2017-06-13 15:00:00+00:00,30.0,17.65,86.116295,6,15,1,0
2017-06-13 16:00:00+00:00,35.0,19.45,78.685074,6,16,1,0
2017-06-13 17:00:00+00:00,17.0,18.25,85.900734,6,17,1,0
2017-06-13 18:00:00+00:00,19.0,18.0,88.10014,6,18,1,0
2017-06-13 19:00:00+00:00,20.0,17.8,88.6477,6,19,1,0
2017-06-13 20:00:00+00:00,16.0,17.15,90.315155,6,20,1,0
2017-06-13 21:00:00+00:00,17.0,16.45,93.2137,6,21,1,0
2017-06-13 22:00:00+00:00,20.0,16.25,93.50343,6,22,1,0
2017-06-13 23:00:00+00:00,8.0,16.1,92.59808,6,23,1,0
2017-06-14 00:00:00+00:00,11.0,15.55,87.31689,6,0,2,0
2017-06-14 01:00:00+00:00,20.0,15.55,86.46773,6,1,2,0
2017-06-14 02:00:00+00:00,17.0,15.05,88.4183,6,2,2,0
2017-06-14 03:00:00+00:00,19.0,13.7,93.072426,6,3,2,0
2017-06-14 04:00:00+00:00,17.0,14.15,94.011894,6,4,2,0
2017-06-14 05:00:00+00:00,15.0,14.4,94.329735,6,5,2,0
2017-06-14 06:00:00+00:00,19.0,12.6,99.02106,6,6,2,0
2017-06-14 07:00:00+00:00,13.0,12.55,100.0,6,7,2,0
2017-06-14 08:00:00+00:00,25.0,12.9,99.02333,6,8,2,0
2017-06-14 09:00:00+00:00,22.0,12.9,100.0,6,9,2,0
2017-06-14 10:00:00+00:00,20.0,12.95,100.0,6,10,2,0
2017-06-14 11:00:00+00:00,24.0,13.5,98.70568,6,11,2,0
2017-06-14 12:00:00+00:00,21.0,14.0,97.43602,6,12,2,0
2017-06-14 13:00:00+00:00,14.0,16.25,85.420105,6,13,2,0
2017-06-14 14:00:00+00:00,9.0,18.0,76.21682,6,14,2,0
2017-06-14 15:00:00+00:00,13.0,18.7,71.76809,6,15,2,0
2017-06-14 16:00:00+00:00,10.0,19.2,69.563225,6,16,2,0
2017-06-14 17:00:00+00:00,13.0,19.2,69.78993,6,17,2,0
2017-06-14 18:00:00+00:00,15.0,18.9,74.894905,6,18,2,0
2017-06-14 19:00:00+00:00,19.0,18.2,79.780525,6,19,2,0
2017-06-14 20:00:00+00:00,23.0,17.0,86.32952,6,20,2,0
