time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m
2026-06-18 06:00:00-03:00,11.65,93.89721,0.0,7.0407386
2026-06-18 07:00:00-03:00,11.6,93.58287,0.0,7.841887
2026-06-18 08:00:00-03:00,12.15,89.35328,0.0,7.596341
2026-06-18 09:00:00-03:00,13.5,76.24697,0.0,8.854829
2026-06-18 10:00:00-03:00,14.9,62.284306,0.0,9.194106
2026-06-18 11:00:00-03:00,16.0,57.84593,0.0,9.178235
2026-06-18 12:00:00-03:00,16.85,56.12113,0.0,9.2660675
2026-06-18 13:00:00-03:00,17.4,54.942265,0.0,9.9408245
2026-06-18 14:00:00-03:00,17.6,54.2532,0.0,9.957108
2026-06-18 15:00:00-03:00,17.8,54.121407,0.0,9.807935
2026-06-18 16:00:00-03:00,16.8,60.038578,0.0,10.548061
2026-06-18 17:00:00-03:00,15.3,70.89621,0.0,10.855358
2026-06-18 18:00:00-03:00,13.8,80.486885,0.0,9.449572
2026-06-18 19:00:00-03:00,12.9,87.06971,0.0,8.461915
2026-06-18 20:00:00-03:00,12.5,91.17926,0.0,6.989936
2026-06-18 21:00:00-03:00,12.25,92.075424,0.0,6.544677
2026-06-18 22:00:00-03:00,12.05,93.91579,0.0,5.8104043
2026-06-18 23:00:00-03:00,11.6,94.83645,0.0,4.7110505
2026-06-19 00:00:00-03:00,11.5,92.64674,0.0,5.3999996
2026-06-19 01:00:00-03:00,11.3,91.09943,0.0,7.596341
2026-06-19 02:00:00-03:00,11.05,91.6955,0.0,8.65873
2026-06-19 03:00:00-03:00,10.7,94.48379,0.0,9.446141
2026-06-19 04:00:00-03:00,10.4,96.06851,0.0,8.244708
2026-06-19 05:00:00-03:00,10.0,98.33977,0.0,7.282774
2026-06-19 06:00:00-03:00,9.8,98.999344,0.0,5.3457265
2026-06-19 07:00:00-03:00,9.75,98.00677,0.0,5.0911684
2026-06-19 08:00:00-03:00,10.2,95.419624,0.0,4.724786
2026-06-19 09:00:00-03:00,11.75,92.66065,0.0,5.6002855
2026-06-19 10:00:00-03:00,14.45,82.46448,0.0,3.6447225
2026-06-19 11:00:00-03:00,17.35,72.703125,0.0,2.50064
2026-06-19 12:00:00-03:00,20.2,62.662914,0.0,5.020677
2026-06-19 13:00:00-03:00,22.4,49.44617,0.0,10.564942
2026-06-19 14:00:00-03:00,22.9,48.768375,0.0,11.35285
2026-06-19 15:00:00-03:00,23.25,46.653522,0.0,10.385547
2026-06-19 16:00:00-03:00,22.5,52.32532,0.0,6.9270773
2026-06-19 17:00:00-03:00,20.85,60.398148,0.0,5.068846
2026-06-19 18:00:00-03:00,19.15,67.101555,0.0,5.2694216
2026-06-19 19:00:00-03:00,18.2,72.38154,0.0,5.232399
2026-06-19 20:00:00-03:00,17.3,76.603035,0.0,5.2200003
2026-06-19 21:00:00-03:00,16.9,79.33982,0.0,5.4029994
2026-06-19 22:00:00-03:00,16.4,79.52827,0.0,5.426933
2026-06-19 23:00:00-03:00,16.0,78.95156,0.0,5.1544156
2026-06-20 00:00:00-03:00,15.6,79.41468,0.0,4.5536795
2026-06-20 01:00:00-03:00,15.15,80.67052,0.0,2.7416782
2026-06-20 02:00:00-03:00,14.7,81.68255,0.0,3.671294
2026-06-20 03:00:00-03:00,14.3,84.375496,0.0,4.514377
2026-06-20 04:00:00-03:00,14.1,83.24416,0.0,4.6834598
2026-06-20 05:00:00-03:00,14.0,82.40846,0.0,4.7110505
2026-06-20 06:00:00-03:00,13.95,81.85688,0.0,4.452954
2026-06-20 07:00:00-03:00,14.1,80.79596,0.0,4.2366967
2026-06-20 08:00:00-03:00,15.6,75.07901,0.0,5.2939587
2026-06-20 09:00:00-03:00,17.3,73.65453,0.0,4.514377
2026-06-20 10:00:00-03:00,19.65,67.42389,0.0,3.5455887
2026-06-20 11:00:00-03:00,21.65,60.585102,0.0,7.771331
2026-06-20 12:00:00-03:00,22.4,56.023224,0.0,12.24
2026-06-20 13:00:00-03:00,22.2,57.08012,0.0,15.379206
2026-06-20 14:00:00-03:00,21.2,62.27804,0.0,11.4862
2026-06-20 15:00:00-03:00,21.5,63.981335,0.0,7.9036193
2026-06-20 16:00:00-03:00,20.25,74.63933,0.5,7.3094187
2026-06-20 17:00:00-03:00,19.2,82.512856,0.4,8.790563
2026-06-20 18:00:00-03:00,18.3,86.73246,0.4,11.385622
2026-06-20 19:00:00-03:00,17.4,92.080215,0.9,13.466357
2026-06-20 20:00:00-03:00,16.85,94.13216,1.7,15.283048
2026-06-20 21:00:00-03:00,17.0,90.3045,2.5,10.920824
2026-06-20 22:00:00-03:00,16.55,88.54426,0.2,7.6579366
2026-06-20 23:00:00-03:00,16.15,89.08525,0.0,5.95906
2026-06-21 00:00:00-03:00,16.0,91.40613,0.0,7.2403865
2026-06-21 01:00:00-03:00,15.45,94.07026,0.0,7.5363917
2026-06-21 02:00:00-03:00,15.2,94.05911,0.0,7.5170207
2026-06-21 03:00:00-03:00,14.55,88.95657,0.0,7.9465466
2026-06-21 04:00:00-03:00,13.5,89.754745,0.0,6.297428
2026-06-21 05:00:00-03:00,12.65,92.40439,0.0,9.139322
2026-06-21 06:00:00-03:00,12.0,96.116776,0.0,4.5820518
2026-06-21 07:00:00-03:00,11.65,97.71213,0.0,5.3517847
2026-06-21 08:00:00-03:00,12.0,90.843124,0.0,6.7757506
2026-06-21 09:00:00-03:00,13.8,85.16123,0.0,6.804381
2026-06-21 10:00:00-03:00,14.95,76.22724,0.0,6.6624317
2026-06-21 11:00:00-03:00,16.25,71.076614,0.0,6.452441
2026-06-21 12:00:00-03:00,17.35,66.94821,0.0,4.0449963
2026-06-21 13:00:00-03:00,18.15,63.028214,0.0,1.4058449
2026-06-21 14:00:00-03:00,18.7,57.158466,0.0,2.0991426
2026-06-21 15:00:00-03:00,19.75,47.106686,0.0,2.9301877
2026-06-21 16:00:00-03:00,19.65,49.033203,0.0,2.6208394
2026-06-21 17:00:00-03:00,18.8,60.313175,0.0,1.8089776
2026-06-21 18:00:00-03:00,17.25,62.824146,0.0,3.6402748
2026-06-21 19:00:00-03:00,16.15,72.968025,0.0,2.7059932
2026-06-21 20:00:00-03:00,15.15,81.47182,0.0,1.1384199
2026-06-21 21:00:00-03:00,13.95,95.86151,0.0,0.56920993
2026-06-21 22:00:00-03:00,13.35,98.06184,0.0,0.71999997
2026-06-21 23:00:00-03:00,12.75,99.022194,0.0,1.0182338
2026-06-22 00:00:00-03:00,11.85,99.015305,0.0,2.7534704
2026-06-22 01:00:00-03:00,11.0,100.0,0.0,3.244996
2026-06-22 02:00:00-03:00,10.6,100.0,0.0,3.494968
2026-06-22 03:00:00-03:00,11.1,98.02769,0.0,3.06
2026-06-22 04:00:00-03:00,10.75,96.723045,0.0,2.8460495
2026-06-22 05:00:00-03:00,10.7,95.1185,0.0,2.0124612
2026-06-22 06:00:00-03:00,10.45,96.070045,0.0,2.0991426
2026-06-22 07:00:00-03:00,10.05,100.0,0.0,1.5379207
2026-06-22 08:00:00-03:00,11.6,94.83645,0.0,5.154415
2026-06-22 09:00:00-03:00,15.1,79.08144,0.0,4.802999
2026-06-22 10:00:00-03:00,18.6,66.76794,0.0,3.84796
2026-06-22 11:00:00-03:00,21.3,58.36891,0.0,8.209263
2026-06-22 12:00:00-03:00,23.25,49.83707,0.0,12.758432
2026-06-22 13:00:00-03:00,24.35,43.66612,0.0,14.607751
2026-06-22 14:00:00-03:00,24.75,42.49257,0.0,13.776762
2026-06-22 15:00:00-03:00,25.3,43.497677,0.0,12.800266
2026-06-22 16:00:00-03:00,24.7,47.98128,0.0,9.743304
2026-06-22 17:00:00-03:00,23.05,54.387043,0.0,6.9270773
2026-06-22 18:00:00-03:00,21.05,61.03953,0.0,7.562142
2026-06-22 19:00:00-03:00,20.05,65.133194,0.0,9.181765
2026-06-22 20:00:00-03:00,19.45,67.38289,0.0,9.044888
2026-06-22 21:00:00-03:00,19.8,66.14972,0.0,9.741642
2026-06-22 22:00:00-03:00,19.8,64.024284,0.0,12.739371
2026-06-22 23:00:00-03:00,20.5,58.55918,0.0,14.49531
2026-06-23 00:00:00-03:00,20.15,58.474472,0.0,13.647988
2026-06-23 01:00:00-03:00,19.05,64.06912,0.0,14.224556
2026-06-23 02:00:00-03:00,16.85,81.426056,1.5,15.3264475
2026-06-23 03:00:00-03:00,17.1,83.05769,0.4,13.633737
2026-06-23 04:00:00-03:00,17.35,85.80996,0.0,12.514855
2026-06-23 05:00:00-03:00,17.35,88.61063,0.1,11.844492
2026-06-23 06:00:00-03:00,17.1,92.357346,1.4,14.178928
2026-06-23 07:00:00-03:00,16.85,93.83192,0.5,10.495713
2026-06-23 08:00:00-03:00,17.05,95.34872,2.2,9.693296
2026-06-23 09:00:00-03:00,17.75,94.17146,0.1,11.298495
2026-06-23 10:00:00-03:00,17.85,93.877716,1.3,10.163227
2026-06-23 11:00:00-03:00,18.4,89.54648,0.1,7.5213294
2026-06-23 12:00:00-03:00,19.95,81.56224,0.0,11.144021
2026-06-23 13:00:00-03:00,20.6,77.362335,0.0,14.021525
2026-06-23 14:00:00-03:00,20.35,78.06644,0.1,10.086427
2026-06-23 15:00:00-03:00,19.85,78.99447,0.3,9.914717
2026-06-23 16:00:00-03:00,18.7,85.94579,1.4,4.3573384
2026-06-23 17:00:00-03:00,16.9,95.03993,4.4,8.699793
2026-06-23 18:00:00-03:00,14.5,95.56807,4.5,12.362475
2026-06-23 19:00:00-03:00,14.15,97.438995,2.6,6.330782
2026-06-23 20:00:00-03:00,14.25,95.559654,1.7,9.391102
2026-06-23 21:00:00-03:00,13.7,96.1671,1.7,7.327127
2026-06-23 22:00:00-03:00,13.5,96.161224,2.0,6.5520988
2026-06-23 23:00:00-03:00,13.35,95.84249,1.4,6.6087217
2026-06-24 00:00:00-03:00,13.05,96.780754,2.0,7.9077177
2026-06-24 01:00:00-03:00,12.8,96.14057,0.5,8.587338
2026-06-24 02:00:00-03:00,12.85,95.82655,2.1,6.341009
2026-06-24 03:00:00-03:00,12.65,95.5051,0.4,6.391901
2026-06-24 04:00:00-03:00,12.5,96.44892,0.8,6.698806
2026-06-24 05:00:00-03:00,12.5,96.13168,0.9,7.247096
2026-06-24 06:00:00-03:00,12.2,95.80571,1.4,8.849339
2026-06-24 07:00:00-03:00,12.2,95.80571,1.4,6.151683
2026-06-24 08:00:00-03:00,12.3,96.12573,1.5,7.247096
2026-06-24 09:00:00-03:00,12.9,93.954956,1.8,8.827344
2026-06-24 10:00:00-03:00,12.85,94.26272,1.5,6.698806
2026-06-24 11:00:00-03:00,13.55,90.05474,0.5,8.574123
2026-06-24 12:00:00-03:00,14.85,83.60804,0.1,7.8149853
2026-06-24 13:00:00-03:00,14.75,84.425766,0.3,6.552099
2026-06-24 14:00:00-03:00,14.05,89.50202,0.5,6.9550843
2026-06-24 15:00:00-03:00,14.1,85.193275,0.2,4.965521
2026-06-24 16:00:00-03:00,13.55,87.99921,0.1,6.302571
2026-06-24 17:00:00-03:00,13.0,90.911354,0.0,5.4149795
2026-06-24 18:00:00-03:00,12.8,91.80423,0.0,5.2323985
2026-06-24 19:00:00-03:00,12.6,93.014694,0.0,5.9617786
2026-06-24 20:00:00-03:00,12.55,93.01205,0.0,6.015878
2026-06-24 21:00:00-03:00,12.2,93.92274,0.1,6.502461
2026-06-24 22:00:00-03:00,11.95,95.480934,0.1,5.6233797
2026-06-24 23:00:00-03:00,11.85,94.84632,0.2,5.0975285
2026-06-25 00:00:00-03:00,11.8,94.53004,0.1,5.7402787
2026-06-25 01:00:00-03:00,11.8,94.21665,0.0,7.145796
2026-06-25 02:00:00-03:00,11.8,93.592636,0.0,7.1684303
2026-06-25 03:00:00-03:00,11.6,93.271774,0.0,8.55142
2026-06-25 04:00:00-03:00,11.6,93.58287,0.0,8.181589
2026-06-25 05:00:00-03:00,11.45,94.83051,0.0,9.587428
2026-06-25 06:00:00-03:00,11.55,94.20562,0.0,10.464797
2026-06-25 07:00:00-03:00,11.65,93.58532,0.0,10.075177
2026-06-25 08:00:00-03:00,11.85,92.35839,0.0,9.703319
2026-06-25 09:00:00-03:00,12.25,92.075424,0.0,9.688281
2026-06-25 10:00:00-03:00,12.55,91.485245,0.1,10.97262
2026-06-25 11:00:00-03:00,12.7,89.99177,0.1,11.272657
2026-06-25 12:00:00-03:00,12.75,88.80916,0.1,10.587918
2026-06-25 13:00:00-03:00,12.6,88.796745,0.0,11.132385
2026-06-25 14:00:00-03:00,12.45,88.7843,0.0,11.074023
2026-06-25 15:00:00-03:00,12.25,89.063995,0.0,11.870451
2026-06-25 16:00:00-03:00,11.9,91.139465,0.7,9.144637
2026-06-25 17:00:00-03:00,11.75,92.66065,0.5,9.0
2026-06-25 18:00:00-03:00,11.7,93.276886,0.2,9.044888
2026-06-25 19:00:00-03:00,11.7,93.58775,0.2,9.361731
2026-06-25 20:00:00-03:00,11.8,94.21665,0.2,8.6867485
2026-06-25 21:00:00-03:00,11.75,95.79118,0.1,7.382195
2026-06-25 22:00:00-03:00,11.9,96.43247,0.1,6.8423676
2026-06-25 23:00:00-03:00,11.95,97.39514,0.0,5.3426957
2026-06-26 00:00:00-03:00,11.85,98.03916,0.0,3.4576871
2026-06-26 01:00:00-03:00,11.4,99.01184,0.0,3.9518096
2026-06-26 02:00:00-03:00,11.65,98.03612,0.0,4.353619
2026-06-26 03:00:00-03:00,12.3,97.72363,0.0,5.6060677
2026-06-26 04:00:00-03:00,12.65,98.37374,0.0,4.913044
2026-06-26 05:00:00-03:00,12.9,98.3769,0.0,4.952453
2026-06-26 06:00:00-03:00,13.2,98.059586,0.0,4.942631
2026-06-26 07:00:00-03:00,13.3,98.06108,0.0,4.514377
2026-06-26 08:00:00-03:00,13.75,96.16855,0.0,4.8899083
2026-06-26 09:00:00-03:00,14.3,94.01868,0.0,4.1556225
2026-06-26 10:00:00-03:00,15.15,91.35185,0.0,3.8141315
2026-06-26 11:00:00-03:00,16.55,85.72855,0.0,1.6981165
2026-06-26 12:00:00-03:00,17.35,83.08745,0.0,0.17999999
2026-06-26 13:00:00-03:00,17.95,81.305275,0.0,1.1525624
2026-06-26 14:00:00-03:00,18.25,80.82231,0.0,3.9477081
2026-06-26 15:00:00-03:00,18.65,80.099915,0.0,3.9477081
2026-06-26 16:00:00-03:00,18.6,81.38935,0.0,3.381893
2026-06-26 17:00:00-03:00,18.1,86.16082,0.0,1.4512063
2026-06-26 18:00:00-03:00,17.1,88.87487,0.0,4.278551
2026-06-26 19:00:00-03:00,16.65,90.86181,0.0,5.2323985
2026-06-26 20:00:00-03:00,16.0,94.09469,0.0,6.9270773
2026-06-26 21:00:00-03:00,15.05,98.721115,0.0,3.745557
2026-06-26 22:00:00-03:00,14.85,99.03796,0.0,3.148714
2026-06-26 23:00:00-03:00,14.7,99.67804,0.0,2.4482648
2026-06-27 00:00:00-03:00,14.65,100.0,0.0,1.4058449
2026-06-27 01:00:00-03:00,14.65,99.67793,0.0,2.4482648
2026-06-27 02:00:00-03:00,14.65,99.67793,0.0,2.5264204
2026-06-27 03:00:00-03:00,14.8,98.08338,0.0,3.06
2026-06-27 04:00:00-03:00,14.55,99.67767,0.0,3.096837
2026-06-27 05:00:00-03:00,14.6,99.03612,0.0,2.3469129
2026-06-27 06:00:00-03:00,14.5,99.03537,0.0,2.50064
2026-06-27 07:00:00-03:00,14.35,99.034256,0.0,2.4482648
2026-06-27 08:00:00-03:00,14.5,98.39684,0.0,3.244996
2026-06-27 09:00:00-03:00,15.5,96.21931,0.0,3.710795
2026-06-27 10:00:00-03:00,16.6,92.033195,0.0,4.5536795
2026-06-27 11:00:00-03:00,18.85,83.26446,0.0,3.244996
2026-06-27 12:00:00-03:00,20.45,79.33127,0.0,2.4482648
2026-06-27 13:00:00-03:00,21.7,75.83397,0.0,1.6981165
2026-06-27 14:00:00-03:00,22.35,74.04759,0.0,0.56920993
2026-06-27 15:00:00-03:00,23.3,69.027565,0.0,1.26
2026-06-27 16:00:00-03:00,23.2,68.572845,0.0,1.4512063
2026-06-27 17:00:00-03:00,22.45,75.24017,0.0,1.659518
2026-06-27 18:00:00-03:00,20.6,78.35177,0.0,5.2323985
2026-06-27 19:00:00-03:00,18.95,87.902245,0.0,7.056826
2026-06-27 20:00:00-03:00,17.6,97.50553,0.0,5.6060677
2026-06-27 21:00:00-03:00,17.25,99.369484,0.0,4.327493
2026-06-27 22:00:00-03:00,16.85,98.738625,0.0,5.4477882
2026-06-27 23:00:00-03:00,16.35,98.419464,0.0,3.7799997
2026-06-28 00:00:00-03:00,15.95,99.363174,0.0,1.8
2026-06-28 01:00:00-03:00,15.55,99.68016,0.0,3.4152596
2026-06-28 02:00:00-03:00,15.25,100.0,0.0,1.8
2026-06-28 03:00:00-03:00,15.05,99.67893,0.0,2.4482648
2026-06-28 04:00:00-03:00,14.85,99.6784,0.0,2.5582807
2026-06-28 05:00:00-03:00,14.9,99.67857,0.0,4.3573384
2026-06-28 06:00:00-03:00,14.6,99.677795,0.0,3.572898
2026-06-28 07:00:00-03:00,14.45,99.6774,0.0,3.3481934
2026-06-28 08:00:00-03:00,14.6,99.677795,0.0,3.7842832
2026-06-28 09:00:00-03:00,15.65,96.22363,0.0,4.072935
2026-06-28 10:00:00-03:00,18.25,87.28292,0.0,2.0991426
2026-06-28 11:00:00-03:00,21.05,76.454605,0.0,3.3481934
2026-06-28 12:00:00-03:00,23.2,63.737953,0.0,6.122647
2026-06-28 13:00:00-03:00,24.5,51.9939,0.0,8.39078
2026-06-28 14:00:00-03:00,24.7,51.209442,0.0,9.600937
2026-06-28 15:00:00-03:00,25.15,48.89125,0.0,10.144082
2026-06-28 16:00:00-03:00,24.35,53.147175,0.0,7.689603
2026-06-28 17:00:00-03:00,22.7,61.025032,0.0,5.8409934
2026-06-28 18:00:00-03:00,20.8,69.87256,0.0,5.3426957
2026-06-28 19:00:00-03:00,19.9,75.30203,0.0,4.952453
2026-06-28 20:00:00-03:00,19.15,78.641594,0.0,4.8899083
2026-06-28 21:00:00-03:00,19.0,81.44083,0.0,4.952453
2026-06-28 22:00:00-03:00,18.5,82.691986,0.0,5.5829024
2026-06-28 23:00:00-03:00,18.25,82.92747,0.0,5.4477882
2026-06-29 00:00:00-03:00,17.9,82.61925,0.0,6.6818557
2026-06-29 01:00:00-03:00,17.35,83.08745,0.0,4.991553
2026-06-29 02:00:00-03:00,17.1,82.78923,0.0,5.8048253
2026-06-29 03:00:00-03:00,16.95,83.039795,0.0,9.375563
2026-06-29 04:00:00-03:00,16.55,82.722565,0.0,5.0432134
2026-06-29 05:00:00-03:00,16.3,82.69214,0.0,3.1072817
2026-06-29 06:00:00-03:00,16.0,83.196915,0.0,2.5071096
2026-06-29 07:00:00-03:00,16.2,81.87462,0.0,3.1072817
2026-06-29 08:00:00-03:00,17.6,77.15092,0.0,5.0432134
2026-06-29 09:00:00-03:00,19.1,77.38143,0.0,3.9312592
2026-06-29 10:00:00-03:00,21.3,70.19268,0.0,4.752136
2026-06-29 11:00:00-03:00,22.7,65.278595,0.0,6.391901
2026-06-29 12:00:00-03:00,23.55,63.006077,0.0,7.1389914
2026-06-29 13:00:00-03:00,24.15,59.61995,0.1,8.688613
2026-06-29 14:00:00-03:00,24.4,57.247833,0.1,10.337078
2026-06-29 15:00:00-03:00,25.15,54.215797,0.0,9.220499
2026-06-29 16:00:00-03:00,24.55,56.736137,0.1,5.6233797
2026-06-29 17:00:00-03:00,21.85,75.14231,0.2,7.388775
2026-06-29 18:00:00-03:00,17.8,94.772575,0.0,11.328566
2026-06-29 19:00:00-03:00,16.35,99.36512,0.0,7.2
2026-06-29 20:00:00-03:00,16.45,98.42067,0.0,6.4096174
2026-06-29 21:00:00-03:00,16.3,97.48076,0.0,6.5248446
2026-06-29 22:00:00-03:00,16.35,97.48171,0.0,2.5582807
2026-06-29 23:00:00-03:00,16.35,98.10598,0.0,3.244996
2026-06-30 00:00:00-03:00,16.5,98.42128,0.0,2.9522195
2026-06-30 01:00:00-03:00,16.6,98.10961,0.0,2.6999998
2026-06-30 02:00:00-03:00,16.4,98.420074,0.0,2.1674871
2026-06-30 03:00:00-03:00,16.65,98.42309,0.0,3.0758414
2026-06-30 04:00:00-03:00,16.25,99.048294,0.0,1.3104197
2026-06-30 05:00:00-03:00,16.15,98.41703,0.0,3.2048087
2026-06-30 06:00:00-03:00,16.05,97.16445,0.0,2.3400002
2026-06-30 07:00:00-03:00,15.55,96.53083,0.0,2.6999998
2026-06-30 08:00:00-03:00,16.5,92.32327,0.0,2.4149535
2026-06-30 09:00:00-03:00,18.2,85.34805,0.0,3.7585104
2026-06-30 10:00:00-03:00,20.7,74.23903,0.0,3.1072817
2026-06-30 11:00:00-03:00,22.7,65.48747,0.0,6.689125
2026-06-30 12:00:00-03:00,24.2,52.936874,0.0,11.165805
2026-06-30 13:00:00-03:00,24.8,50.90447,0.0,12.325728
2026-06-30 14:00:00-03:00,25.0,50.137722,0.0,11.832176
2026-06-30 15:00:00-03:00,25.25,50.20363,0.0,9.292255
2026-06-30 16:00:00-03:00,24.45,53.69091,0.0,7.10031
2026-06-30 17:00:00-03:00,23.25,61.74244,0.0,4.510787
2026-06-30 18:00:00-03:00,21.65,67.83,0.0,5.00128
2026-06-30 19:00:00-03:00,20.7,73.76626,0.0,2.9301877
2026-06-30 20:00:00-03:00,20.0,76.289185,0.0,1.609969
2026-06-30 21:00:00-03:00,19.35,78.67059,0.0,2.4482646
2026-06-30 22:00:00-03:00,18.4,82.67989,0.0,4.293669
2026-06-30 23:00:00-03:00,18.25,82.66172,0.0,6.379216
2026-07-01 00:00:00-03:00,18.2,76.49639,0.0,8.649369
2026-07-01 01:00:00-03:00,17.85,73.27018,0.0,8.528657
2026-07-01 02:00:00-03:00,17.25,73.645775,0.0,6.379216
2026-07-01 03:00:00-03:00,17.0,73.60204,0.0,8.723967
2026-07-01 04:00:00-03:00,16.9,74.313736,0.0,11.276967
2026-07-01 05:00:00-03:00,16.75,76.01573,0.0,11.368535
2026-07-01 06:00:00-03:00,16.45,77.98842,0.0,9.102021
2026-07-01 07:00:00-03:00,15.85,80.236664,0.0,5.692099
2026-07-01 08:00:00-03:00,17.3,76.353424,0.0,5.920878
2026-07-01 09:00:00-03:00,19.85,72.2108,0.0,5.4029994
2026-07-01 10:00:00-03:00,21.8,66.14144,0.0,2.5772076
2026-07-01 11:00:00-03:00,23.55,61.22016,0.0,4.6277857
2026-07-01 12:00:00-03:00,24.85,54.840855,0.0,8.338489
2026-07-01 13:00:00-03:00,25.45,50.58217,0.0,11.052058
2026-07-01 14:00:00-03:00,25.7,48.40644,0.0,11.7
2026-07-01 15:00:00-03:00,25.95,47.23277,0.0,9.0
2026-07-01 16:00:00-03:00,25.05,51.135155,0.0,6.889557
2026-07-01 17:00:00-03:00,23.6,60.840908,0.0,5.0142193
2026-07-01 18:00:00-03:00,22.25,67.088104,0.0,5.2939587
2026-07-01 19:00:00-03:00,21.15,73.37443,0.0,5.09435
2026-07-01 20:00:00-03:00,20.15,78.285904,0.0,4.942631
