time,MP2.5,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m
2026-05-24 01:00:00+00:00,43.0,16.1,97.16548,0.4,3.2846913
2026-05-24 02:00:00+00:00,45.0,16.0,98.7304,0.9,5.3999996
2026-05-24 03:00:00+00:00,39.4,15.85,97.78497,0.2,7.8954163
2026-05-24 04:00:00+00:00,43.3,15.4,98.724525,0.2,3.4949677
2026-05-24 05:00:00+00:00,49.2,15.4,98.724525,0.6,2.0991426
2026-05-24 06:00:00+00:00,46.3,16.5,98.735245,1.3,5.692099
2026-05-24 07:00:00+00:00,40.9,16.1,98.731346,1.2,3.710795
2026-05-24 08:00:00+00:00,35.2,15.75,96.22648,5.7,2.6999998
2026-05-24 09:00:00+00:00,39.2,15.6,97.15466,2.7,4.6938252
2026-05-24 10:00:00+00:00,36.8,15.85,95.613205,6.3,0.9693296
2026-05-24 11:00:00+00:00,34.7,16.4,95.937805,5.8,0.9
2026-05-24 12:00:00+00:00,35.2,17.95,93.88226,2.6,3.244996
2026-05-24 13:00:00+00:00,40.0,19.95,82.865974,0.0,3.710795
2026-05-24 14:00:00+00:00,21.7,21.55,75.57036,0.0,3.3043609
2026-05-24 15:00:00+00:00,16.5,22.35,72.88748,0.1,7.0038276
2026-05-24 16:00:00+00:00,11.5,22.85,72.06081,0.2,9.473541
2026-05-24 17:00:00+00:00,15.0,21.2,79.68716,1.0,7.674842
2026-05-24 18:00:00+00:00,11.6,20.8,81.92786,0.5,5.771239
2026-05-24 19:00:00+00:00,22.5,20.5,82.931305,0.3,2.7416782
2026-05-24 20:00:00+00:00,28.7,19.7,87.69031,0.4,4.503598
2026-05-24 21:00:00+00:00,22.1,18.65,91.86212,0.3,6.1305785
2026-05-24 22:00:00+00:00,20.6,18.0,94.480934,0.1,2.4149535
2026-05-24 23:00:00+00:00,33.2,17.8,95.073296,0.3,2.16
2026-05-25 00:00:00+00:00,34.3,17.35,96.271904,0.3,2.6999998
2026-05-25 01:00:00+00:00,21.4,17.3,96.88346,2.1,5.5916004
2026-05-25 02:00:00+00:00,0.3,16.7,97.1784,0.2,11.328566
2026-05-25 03:00:00+00:00,0.0,15.55,97.153595,0.0,8.557102
2026-05-25 04:00:00+00:00,0.0,15.35,95.59658,0.0,6.489992
2026-05-25 05:00:00+00:00,0.0,15.25,94.97787,0.0,7.056826
2026-05-25 06:00:00+00:00,0.0,15.5,95.60158,0.0,5.5596404
2026-05-25 07:00:00+00:00,0.0,15.45,95.292244,0.0,5.6492476
2026-05-25 08:00:00+00:00,0.0,15.45,94.67952,0.0,5.2323985
2026-05-25 09:00:00+00:00,4.4,15.5,93.46689,0.0,4.5891175
2026-05-25 10:00:00+00:00,4.8,15.4,94.37235,0.0,2.7416782
2026-05-25 11:00:00+00:00,17.4,15.95,91.10834,0.0,3.189608
2026-05-25 12:00:00+00:00,30.2,17.1,86.61789,0.0,4.91634
2026-05-25 13:00:00+00:00,36.6,18.4,80.58264,0.2,5.3699164
2026-05-25 14:00:00+00:00,34.3,20.05,74.84542,0.0,5.12289
2026-05-25 15:00:00+00:00,33.0,21.7,68.49493,0.0,5.402999
2026-05-25 16:00:00+00:00,38.3,23.0,63.08568,0.0,3.671294
2026-05-25 17:00:00+00:00,39.9,23.15,62.917328,0.0,4.1046314
2026-05-25 18:00:00+00:00,44.4,22.15,69.24291,0.1,6.522361
2026-05-25 19:00:00+00:00,39.6,20.45,81.11084,0.1,10.4493065
2026-05-25 20:00:00+00:00,37.2,18.5,88.70504,0.0,10.766949
2026-05-25 21:00:00+00:00,38.9,17.2,93.549324,0.0,7.538541
2026-05-25 22:00:00+00:00,30.1,16.8,94.733284,0.0,7.596341
2026-05-25 23:00:00+00:00,25.7,16.4,96.55316,0.0,8.067936
2026-05-26 00:00:00+00:00,36.7,16.6,95.33294,0.0,4.510787
2026-05-26 01:00:00+00:00,23.6,16.6,94.72536,0.0,4.5536795
2026-05-26 02:00:00+00:00,28.2,16.55,95.026855,0.0,4.412754
2026-05-26 03:00:00+00:00,34.2,16.6,95.637985,0.0,4.3832865
2026-05-26 04:00:00+00:00,33.7,16.4,96.862114,0.0,3.3043609
2026-05-26 05:00:00+00:00,29.2,16.25,97.16873,0.0,3.4388947
2026-05-26 06:00:00+00:00,31.8,16.7,96.56096,0.0,4.3832865
2026-05-26 07:00:00+00:00,31.5,16.95,95.345215,0.0,5.020677
2026-05-26 08:00:00+00:00,33.5,16.9,95.95312,0.0,6.77575
2026-05-26 09:00:00+00:00,28.0,16.85,95.951584,0.0,7.0407386
2026-05-26 10:00:00+00:00,27.0,16.75,95.948524,0.0,6.090812
2026-05-26 11:00:00+00:00,26.9,17.2,92.95448,0.0,7.029225
2026-05-26 12:00:00+00:00,28.3,18.05,92.41082,0.0,6.804381
2026-05-26 13:00:00+00:00,33.0,19.6,84.684296,0.1,6.889557
2026-05-26 14:00:00+00:00,29.7,21.95,73.5128,0.0,7.256032
2026-05-26 15:00:00+00:00,25.8,23.1,72.56083,0.0,7.072878
2026-05-26 16:00:00+00:00,19.9,24.25,66.85893,0.0,7.2649574
2026-05-26 17:00:00+00:00,7.0,23.25,67.07854,0.1,11.230904
2026-05-26 18:00:00+00:00,7.7,25.65,54.690266,1.4,9.703319
2026-05-26 19:00:00+00:00,4.8,24.45,61.23041,0.1,7.5213294
2026-05-26 20:00:00+00:00,5.9,23.35,70.35667,0.0,3.7842832
2026-05-26 21:00:00+00:00,16.0,21.85,77.79555,0.0,2.9301877
2026-05-26 22:00:00+00:00,17.6,21.1,81.707695,0.0,4.5820518
2026-05-26 23:00:00+00:00,28.8,20.5,85.31589,0.0,3.710795
2026-05-27 00:00:00+00:00,35.2,20.0,84.72732,0.0,5.004518
2026-05-27 01:00:00+00:00,39.6,19.3,87.378204,0.0,3.7799997
2026-05-27 02:00:00+00:00,44.8,18.8,89.29357,0.0,2.4149535
2026-05-27 03:00:00+00:00,27.9,18.15,91.83216,0.0,4.613762
2026-05-27 04:00:00+00:00,25.3,17.65,92.978004,0.0,3.8183763
2026-05-27 05:00:00+00:00,32.4,17.1,94.4437,0.0,3.189608
2026-05-27 06:00:00+00:00,32.0,17.6,92.97539,0.0,2.4149535
2026-05-27 07:00:00+00:00,32.8,17.2,93.549324,0.0,0.742159
2026-05-27 08:00:00+00:00,35.2,17.0,95.651115,0.0,4.8733153
2026-05-27 09:00:00+00:00,38.3,16.5,96.555756,0.0,3.8141315
2026-05-27 10:00:00+00:00,40.0,16.4,97.171974,0.0,1.4058449
2026-05-27 11:00:00+00:00,41.0,17.45,96.580414,0.0,2.5772076
2026-05-27 12:00:00+00:00,38.8,19.2,89.89016,0.1,1.4512063
2026-05-27 13:00:00+00:00,18.3,21.15,79.93204,0.1,4.7657523
2026-05-27 14:00:00+00:00,6.9,22.1,74.47445,0.0,6.9527545
2026-05-27 15:00:00+00:00,7.2,22.2,72.40123,0.1,8.027677
2026-05-27 16:00:00+00:00,6.5,20.75,78.872116,0.5,11.304229
2026-05-27 17:00:00+00:00,4.1,19.85,82.330055,0.8,11.003581
2026-05-27 18:00:00+00:00,1.2,19.35,80.45193,0.1,11.276968
2026-05-27 19:00:00+00:00,0.6,18.25,83.19397,0.0,10.209348
2026-05-27 20:00:00+00:00,0.1,17.35,85.53421,0.0,8.649369
2026-05-27 21:00:00+00:00,1.8,16.55,87.69115,0.0,7.989243
2026-05-27 22:00:00+00:00,2.6,16.1,87.93537,0.0,6.778141
2026-05-27 23:00:00+00:00,0.0,15.6,88.177666,0.0,5.8298883
2026-05-28 00:00:00+00:00,0.6,15.6,89.33078,0.0,6.8541956
2026-05-28 01:00:00+00:00,0.2,14.9,91.93197,0.0,7.0774574
2026-05-28 02:00:00+00:00,0.1,14.65,91.916916,0.0,5.9834766
2026-05-28 03:00:00+00:00,0.9,14.75,90.43726,0.0,6.924738
2026-05-28 04:00:00+00:00,0.7,14.25,92.495155,0.0,5.0688457
2026-05-28 05:00:00+00:00,0.0,13.45,94.90886,0.0,3.8183763
2026-05-28 06:00:00+00:00,0.0,12.7,99.34693,0.0,4.6730714
2026-05-28 07:00:00+00:00,0.0,12.0,99.671196,0.0,3.438895
2026-05-28 08:00:00+00:00,0.0,11.7,99.670425,0.0,3.4247334
2026-05-28 09:00:00+00:00,0.0,11.45,99.66978,0.0,3.1072817
2026-05-28 10:00:00+00:00,0.0,11.35,99.66952,0.0,2.7943513
2026-05-28 11:00:00+00:00,0.0,11.9,99.34284,0.0,2.8856194
2026-05-28 12:00:00+00:00,0.5,14.7,85.2571,0.0,3.745557
2026-05-28 13:00:00+00:00,0.0,15.55,82.33005,0.0,3.8521678
2026-05-28 14:00:00+00:00,0.1,17.35,69.65842,0.0,5.315336
2026-05-28 15:00:00+00:00,0.1,18.85,61.1305,0.0,5.2478566
2026-05-28 16:00:00+00:00,0.1,19.55,56.98905,0.0,4.7521367
2026-05-28 17:00:00+00:00,4.2,19.95,55.777523,0.0,5.293959
2026-05-28 18:00:00+00:00,8.2,19.9,58.607212,0.0,8.688613
2026-05-28 19:00:00+00:00,4.2,18.9,66.176254,0.0,10.464797
2026-05-28 20:00:00+00:00,6.0,17.35,78.12334,0.0,10.583326
2026-05-28 21:00:00+00:00,14.0,15.95,88.49412,0.0,9.252069
2026-05-28 22:00:00+00:00,9.2,15.15,94.36174,0.0,7.1684303
2026-05-28 23:00:00+00:00,3.8,14.85,95.579834,0.0,6.59154
2026-05-29 00:00:00+00:00,13.2,15.25,90.17898,0.0,6.9247384
2026-05-29 01:00:00+00:00,17.5,14.45,94.63918,0.0,4.4274144
2026-05-29 02:00:00+00:00,13.0,14.4,95.25465,0.0,4.599695
2026-05-29 03:00:00+00:00,8.2,14.25,96.18316,0.0,4.2481523
2026-05-29 04:00:00+00:00,5.8,14.35,96.18608,0.0,5.728979
2026-05-29 05:00:00+00:00,8.4,14.2,96.809044,0.0,5.6233797
2026-05-29 06:00:00+00:00,5.0,13.85,95.85834,0.0,5.7431
2026-05-29 07:00:00+00:00,0.7,14.2,93.70804,0.0,6.444905
2026-05-29 08:00:00+00:00,0.1,14.45,92.506386,0.0,6.3639607
2026-05-29 09:00:00+00:00,0.1,14.55,91.91087,0.0,7.329338
2026-05-29 10:00:00+00:00,0.0,14.3,92.196434,0.0,7.120815
2026-05-29 11:00:00+00:00,0.5,15.0,85.568886,0.0,9.107359
2026-05-29 12:00:00+00:00,4.0,16.3,82.961945,0.0,8.821836
2026-05-29 13:00:00+00:00,10.3,17.3,76.10453,0.0,8.149847
2026-05-29 14:00:00+00:00,2.2,18.3,68.25848,0.0,7.3997297
2026-05-29 15:00:00+00:00,0.9,19.15,62.424923,0.0,6.77575
2026-05-29 16:00:00+00:00,9.9,20.0,57.861526,0.0,6.037383
2026-05-29 17:00:00+00:00,19.1,19.8,61.35125,0.0,8.714677
2026-05-29 18:00:00+00:00,15.3,18.75,74.62786,0.0,11.457958
2026-05-29 19:00:00+00:00,17.7,17.7,79.7109,0.0,11.45513
2026-05-29 20:00:00+00:00,13.0,16.7,83.55047,0.0,10.571074
2026-05-29 21:00:00+00:00,3.9,15.9,88.48994,0.0,9.473541
2026-05-29 22:00:00+00:00,1.3,15.45,91.07539,0.0,9.5535755
2026-05-29 23:00:00+00:00,5.7,15.2,92.84873,0.0,9.220499
2026-05-30 00:00:00+00:00,8.4,15.45,91.964905,0.0,9.867218
2026-05-30 01:00:00+00:00,6.2,15.55,91.67375,0.0,8.78872
2026-05-30 02:00:00+00:00,12.3,15.45,92.86206,0.0,7.289445
2026-05-30 03:00:00+00:00,5.4,15.45,91.667564,0.0,6.7757506
2026-05-30 04:00:00+00:00,6.9,15.25,92.851395,0.0,6.114703
2026-05-30 05:00:00+00:00,2.8,14.9,94.6574,0.0,5.5450516
2026-05-30 06:00:00+00:00,1.9,15.0,92.83802,0.0,4.965521
2026-05-30 07:00:00+00:00,4.0,15.0,93.442345,0.0,3.9518096
2026-05-30 08:00:00+00:00,7.0,15.05,93.444824,0.0,4.755544
2026-05-30 09:00:00+00:00,16.0,15.05,93.14233,0.0,4.5891175
2026-05-30 10:00:00+00:00,23.0,15.3,92.55385,0.0,5.9834766
2026-05-30 11:00:00+00:00,25.0,16.0,87.35816,0.0,8.32877
2026-05-30 12:00:00+00:00,24.3,16.5,85.72345,0.0,5.297018
2026-05-30 13:00:00+00:00,28.7,17.1,83.59688,0.0,3.9966483
2026-05-30 14:00:00+00:00,33.6,18.35,80.05883,0.0,2.2553935
2026-05-30 15:00:00+00:00,36.9,19.55,75.97347,0.0,4.8366103
2026-05-30 16:00:00+00:00,39.2,20.4,70.9288,0.0,4.724786
2026-05-30 17:00:00+00:00,43.1,21.35,65.83461,0.0,5.3939967
2026-05-30 18:00:00+00:00,46.9,21.85,65.097496,0.0,4.2366967
2026-05-30 19:00:00+00:00,47.1,22.05,62.469933,0.0,5.2323985
2026-05-30 20:00:00+00:00,46.2,21.25,68.186226,0.0,3.219938
2026-05-30 21:00:00+00:00,41.7,18.8,79.60761,0.0,10.086427
2026-05-30 22:00:00+00:00,23.5,16.9,94.435394,0.0,8.647496
2026-05-30 23:00:00+00:00,11.4,16.85,92.93614,0.0,6.77575
2026-05-31 00:00:00+00:00,6.1,16.85,91.75352,0.0,6.130579
2026-05-31 01:00:00+00:00,3.5,16.6,92.033195,0.1,4.7110505
2026-05-31 02:00:00+00:00,6.4,16.35,92.909805,0.0,5.0688457
2026-05-31 03:00:00+00:00,7.3,16.25,92.30901,0.0,5.5916004
2026-05-31 04:00:00+00:00,5.8,15.8,94.38924,0.0,3.964089
2026-05-31 05:00:00+00:00,4.8,15.55,95.29581,0.0,3.96
2026-05-31 06:00:00+00:00,2.0,15.15,95.28154,0.0,5.2200003
2026-05-31 07:00:00+00:00,0.3,14.95,94.96645,0.0,3.604497
2026-05-31 08:00:00+00:00,0.0,14.95,93.74346,0.0,2.6999998
2026-05-31 09:00:00+00:00,0.0,15.1,91.943954,0.0,3.2399998
2026-05-31 10:00:00+00:00,0.1,15.2,90.46902,0.0,3.9763298
2026-05-31 11:00:00+00:00,0.9,15.85,85.93603,0.0,4.913044
2026-05-31 12:00:00+00:00,5.0,16.8,82.484726,0.0,5.3939967
2026-05-31 13:00:00+00:00,2.4,17.65,77.158676,0.0,3.3043609
2026-05-31 14:00:00+00:00,1.6,18.5,72.20026,0.0,1.6199999
2026-05-31 15:00:00+00:00,0.0,19.15,67.7626,0.0,1.8532133
2026-05-31 16:00:00+00:00,1.3,19.9,63.62869,0.0,1.8792552
2026-05-31 17:00:00+00:00,1.1,20.65,58.40314,0.0,1.2979984
2026-05-31 18:00:00+00:00,1.9,21.1,55.332047,0.0,2.657668
2026-05-31 19:00:00+00:00,1.7,19.85,65.09013,0.0,8.274128
2026-05-31 20:00:00+00:00,3.8,17.85,83.414696,0.0,10.692969
2026-05-31 21:00:00+00:00,9.3,16.65,89.98974,0.0,6.6624317
2026-05-31 22:00:00+00:00,33.3,16.25,92.90454,0.0,7.282774
2026-05-31 23:00:00+00:00,38.8,15.8,94.38924,0.0,4.8433046
2026-06-01 00:00:00+00:00,41.8,15.1,96.83092,0.0,2.2910259
2026-06-01 01:00:00+00:00,43.5,14.65,98.08117,0.0,1.4058449
2026-06-01 02:00:00+00:00,41.3,14.4,98.077484,0.0,1.5484185
2026-06-01 03:00:00+00:00,38.1,14.3,96.49761,0.0,0.9693296
2026-06-01 04:00:00+00:00,37.0,13.95,97.43504,0.0,1.3708391
2026-06-01 05:00:00+00:00,34.0,13.6,100.0,0.0,2.4014995
2026-06-01 06:00:00+00:00,29.3,13.45,99.350746,0.0,2.3400002
2026-06-01 07:00:00+00:00,33.6,13.35,99.35023,0.0,2.19718
2026-06-01 08:00:00+00:00,31.5,13.15,99.67416,0.0,2.0523157
2026-06-01 09:00:00+00:00,14.3,13.0,99.67376,0.0,2.0523157
2026-06-01 10:00:00+00:00,18.0,13.05,99.3487,0.0,2.5455842
2026-06-01 11:00:00+00:00,29.4,13.4,97.74293,0.0,1.8532133
2026-06-01 12:00:00+00:00,29.5,14.75,89.55606,0.0,3.8521678
2026-06-01 13:00:00+00:00,30.7,15.9,84.27799,0.1,4.198285
2026-06-01 14:00:00+00:00,27.0,16.85,79.07438,0.0,3.189608
2026-06-01 15:00:00+00:00,26.5,18.35,71.004715,0.0,1.2727921
2026-06-01 16:00:00+00:00,27.4,19.55,64.389854,0.0,0.56920993
2026-06-01 17:00:00+00:00,22.7,20.15,59.250656,0.0,2.0523157
2026-06-01 18:00:00+00:00,24.0,19.85,60.560524,0.0,8.953078
2026-06-01 19:00:00+00:00,21.5,18.6,68.09543,0.0,11.038858
2026-06-01 20:00:00+00:00,12.2,16.95,78.83135,0.0,10.703569
2026-06-01 21:00:00+00:00,3.8,15.7,85.64133,0.0,8.797931
2026-06-01 22:00:00+00:00,7.2,14.65,91.61786,0.0,6.050785
2026-06-01 23:00:00+00:00,8.6,13.85,95.23476,0.0,5.0816135
2026-06-02 00:00:00+00:00,8.6,14.3,93.10362,0.0,7.7983837
2026-06-02 01:00:00+00:00,7.0,14.45,91.605354,0.1,7.0015144
2026-06-02 02:00:00+00:00,6.6,13.85,94.30607,0.0,6.0908127
2026-06-02 03:00:00+00:00,6.1,13.75,94.61066,0.0,5.2478566
2026-06-02 04:00:00+00:00,4.5,12.95,99.023705,0.0,3.244996
2026-06-02 05:00:00+00:00,4.8,12.5,100.0,0.0,2.5772078
2026-06-02 06:00:00+00:00,5.5,12.4,99.019516,0.0,4.6938252
2026-06-02 07:00:00+00:00,7.2,12.1,99.343864,0.0,4.2021422
2026-06-02 08:00:00+00:00,12.0,11.8,100.0,0.0,3.7971036
2026-06-02 09:00:00+00:00,17.3,11.9,99.34284,0.0,5.8048253
2026-06-02 10:00:00+00:00,9.1,12.1,99.67146,0.0,6.0721655
2026-06-02 11:00:00+00:00,14.3,13.55,91.24824,0.0,8.0599
2026-06-02 12:00:00+00:00,14.3,15.65,81.003395,0.0,10.739832
2026-06-02 13:00:00+00:00,9.2,16.9,72.86166,0.0,9.957108
2026-06-02 14:00:00+00:00,3.5,18.1,64.71039,0.0,9.600937
2026-06-02 15:00:00+00:00,18.3,19.15,58.814674,0.0,9.292255
2026-06-02 16:00:00+00:00,23.6,19.7,56.086506,0.0,8.574123
2026-06-02 17:00:00+00:00,17.1,19.55,55.862408,0.0,9.418662
2026-06-02 18:00:00+00:00,16.9,18.65,69.00319,0.0,12.033103
2026-06-02 19:00:00+00:00,11.0,17.65,73.95692,0.0,11.207801
2026-06-02 20:00:00+00:00,5.5,16.7,80.09142,0.0,11.35285
2026-06-02 21:00:00+00:00,2.6,15.35,89.02119,0.0,10.261579
2026-06-02 22:00:00+00:00,8.4,15.15,90.7601,0.0,9.82114
2026-06-02 23:00:00+00:00,12.5,15.15,89.87883,0.0,9.354806
2026-06-03 00:00:00+00:00,5.2,15.15,92.5455,0.0,8.777654
2026-06-03 01:00:00+00:00,10.1,15.15,93.14747,0.1,8.0899935
2026-06-03 02:00:00+00:00,6.3,15.2,92.248695,0.1,9.252069
2026-06-03 03:00:00+00:00,5.2,15.1,93.1449,0.0,8.6193495
2026-06-03 04:00:00+00:00,3.7,15.0,92.83802,0.0,7.9383874
2026-06-03 05:00:00+00:00,2.5,14.85,94.0434,0.1,6.3690495
2026-06-03 06:00:00+00:00,0.3,14.5,94.94928,0.0,5.6060677
2026-06-03 07:00:00+00:00,0.5,14.6,93.422615,0.0,6.4096174
2026-06-03 08:00:00+00:00,2.8,14.6,92.81653,0.0,6.048107
2026-06-03 09:00:00+00:00,4.0,14.6,92.81653,0.0,6.9153743
2026-06-03 10:00:00+00:00,3.1,14.6,93.11914,0.0,6.7565966
2026-06-03 11:00:00+00:00,5.9,15.25,89.30335,0.0,7.538541
2026-06-03 12:00:00+00:00,5.3,16.8,82.75294,0.0,8.139901
2026-06-03 13:00:00+00:00,1.9,18.2,73.3318,0.1,7.7588143
2026-06-03 14:00:00+00:00,2.1,19.25,66.684875,0.0,7.3997297
2026-06-03 15:00:00+00:00,4.0,20.2,60.642532,0.0,5.7628117
2026-06-03 16:00:00+00:00,4.7,21.25,54.644554,0.0,5.0432134
2026-06-03 17:00:00+00:00,7.9,20.85,58.836376,0.0,7.674842
2026-06-03 18:00:00+00:00,9.9,19.35,74.00914,0.4,13.229693
2026-06-03 19:00:00+00:00,9.3,18.65,76.32043,0.0,10.630672
2026-06-03 20:00:00+00:00,19.1,17.65,82.057556,0.0,11.35285
2026-06-03 21:00:00+00:00,20.8,16.5,87.970345,0.0,9.826088
2026-06-03 22:00:00+00:00,19.0,16.1,91.118164,0.0,8.604301
2026-06-03 23:00:00+00:00,17.3,16.25,89.0932,0.0,7.386582
2026-06-04 00:00:00+00:00,25.1,16.15,89.08525,0.0,8.435069
2026-06-04 01:00:00+00:00,29.5,15.9,90.81115,0.0,7.382195
2026-06-04 02:00:00+00:00,14.8,15.6,92.870056,0.0,5.8603754
2026-06-04 03:00:00+00:00,8.9,15.1,95.27976,0.0,6.6818557
2026-06-04 04:00:00+00:00,8.4,15.05,94.663445,0.0,6.7853074
2026-06-04 05:00:00+00:00,6.7,14.95,94.35322,0.0,6.830519
2026-06-04 06:00:00+00:00,7.5,14.7,95.265434,0.0,5.8852015
2026-06-04 07:00:00+00:00,7.2,14.7,94.34255,0.0,6.424764
2026-06-04 08:00:00+00:00,6.1,14.95,91.33898,0.0,6.8612823
2026-06-04 09:00:00+00:00,8.1,14.9,91.33578,0.0,6.0077944
2026-06-04 10:00:00+00:00,9.9,14.55,93.42014,0.0,6.1437774
2026-06-04 11:00:00+00:00,6.6,15.0,90.16085,0.0,7.7400002
2026-06-04 12:00:00+00:00,7.0,15.85,86.49697,0.0,7.771331
2026-06-04 13:00:00+00:00,4.4,17.4,76.36936,0.0,8.849339
2026-06-04 14:00:00+00:00,8.1,19.0,67.95382,0.0,9.582359
2026-06-04 15:00:00+00:00,4.6,20.1,61.82484,0.0,8.849339
2026-06-04 16:00:00+00:00,0.8,21.0,57.72517,0.0,7.989243
2026-06-04 17:00:00+00:00,5.9,21.0,62.84291,0.0,9.686609
2026-06-04 18:00:00+00:00,15.3,19.55,73.330795,0.3,13.896187
2026-06-04 19:00:00+00:00,4.4,18.5,77.7904,0.0,11.500296
2026-06-04 20:00:00+00:00,2.6,17.45,83.63733,0.0,10.883676
2026-06-04 21:00:00+00:00,3.4,16.35,89.38918,0.0,9.085988
2026-06-04 22:00:00+00:00,8.9,15.9,92.28899,0.0,7.562142
2026-06-04 23:00:00+00:00,8.8,15.55,93.46935,0.0,7.256032
2026-06-05 00:00:00+00:00,3.9,15.3,93.15516,0.0,8.714677
2026-06-05 01:00:00+00:00,3.2,14.95,94.04791,0.0,7.388775
2026-06-05 02:00:00+00:00,0.8,14.75,94.65132,0.0,7.5685663
2026-06-05 03:00:00+00:00,2.8,14.35,94.94353,0.0,6.6185193
2026-06-05 04:00:00+00:00,3.6,14.1,96.17879,0.0,6.5520988
2026-06-05 05:00:00+00:00,4.1,14.1,94.31684,0.0,6.6794305
2026-06-05 06:00:00+00:00,3.9,13.7,95.229324,0.0,5.318383
2026-06-05 07:00:00+00:00,3.7,13.35,95.84249,0.0,5.2939587
2026-06-05 08:00:00+00:00,2.5,12.85,97.413216,0.0,4.412754
2026-06-05 09:00:00+00:00,2.8,12.45,98.3712,0.0,4.353619
2026-06-05 10:00:00+00:00,2.0,12.25,98.69306,0.0,4.6834598
2026-06-05 11:00:00+00:00,2.2,12.8,93.95038,0.0,4.3832865
2026-06-05 12:00:00+00:00,1.1,14.4,88.65334,0.0,4.1046314
2026-06-05 13:00:00+00:00,0.9,16.7,74.279434,0.0,6.698806
2026-06-05 14:00:00+00:00,0.1,18.05,64.69946,0.0,7.989243
2026-06-05 15:00:00+00:00,0.0,19.5,55.47857,0.0,8.777653
2026-06-05 16:00:00+00:00,0.0,20.1,53.631104,0.0,7.4672885
2026-06-05 17:00:00+00:00,0.0,20.3,53.68284,0.0,6.341009
2026-06-05 18:00:00+00:00,0.7,20.55,54.828373,0.0,7.3469996
2026-06-05 19:00:00+00:00,0.9,19.35,59.84618,0.0,10.99769
2026-06-05 20:00:00+00:00,0.8,16.8,74.541214,0.0,11.753877
2026-06-05 21:00:00+00:00,4.7,15.6,84.79662,0.0,7.889258
2026-06-05 22:00:00+00:00,14.5,14.95,89.27976,0.0,7.4128532
2026-06-05 23:00:00+00:00,22.0,14.4,92.503586,0.0,6.090812
2026-06-06 00:00:00+00:00,22.5,14.9,89.86018,0.0,7.7900705
2026-06-06 01:00:00+00:00,23.5,14.5,91.30996,0.0,4.3498964
2026-06-06 02:00:00+00:00,23.2,14.0,94.312546,0.0,1.7076298
2026-06-06 03:00:00+00:00,18.7,13.7,95.853615,0.0,1.9881649
2026-06-06 04:00:00+00:00,26.4,13.45,96.790634,0.0,4.143911
2026-06-06 05:00:00+00:00,16.2,13.0,99.34846,0.0,5.0816135
2026-06-06 06:00:00+00:00,25.5,12.55,99.67261,0.0,2.0364676
2026-06-06 07:00:00+00:00,20.5,12.25,99.67184,0.0,1.4058449
2026-06-06 08:00:00+00:00,27.7,12.2,97.40019,0.0,2.97953
2026-06-06 09:00:00+00:00,29.8,11.95,95.16513,0.0,4.1085763
2026-06-06 10:00:00+00:00,32.8,11.65,93.89721,0.0,4.846648
2026-06-06 11:00:00+00:00,45.5,12.35,89.96566,0.0,4.5322843
2026-06-06 12:00:00+00:00,33.9,13.75,86.575905,0.0,5.6920996
2026-06-06 13:00:00+00:00,18.6,15.6,77.34764,0.0,4.669604
2026-06-06 14:00:00+00:00,17.7,17.45,69.67797,0.0,4.755544
2026-06-06 15:00:00+00:00,11.6,19.2,60.607853,0.0,5.6233797
2026-06-06 16:00:00+00:00,14.8,20.45,54.079914,0.0,6.489992
2026-06-06 17:00:00+00:00,18.3,21.1,50.257755,0.0,7.729527
2026-06-06 18:00:00+00:00,26.1,21.6,46.824215,0.0,8.797931
2026-06-06 19:00:00+00:00,13.1,20.75,48.837418,0.0,10.404249
2026-06-06 20:00:00+00:00,16.7,19.3,55.98587,0.0,9.187056
2026-06-06 21:00:00+00:00,17.4,17.65,64.611855,0.0,6.552099
2026-06-06 22:00:00+00:00,23.9,16.35,71.09552,0.0,4.942631
2026-06-06 23:00:00+00:00,27.1,15.45,76.055626,0.0,4.896529
2026-06-07 00:00:00+00:00,40.8,14.9,82.52026,0.0,4.3498964
2026-06-07 01:00:00+00:00,44.3,14.0,84.621284,0.0,4.510787
2026-06-07 02:00:00+00:00,45.1,13.6,85.422424,0.0,4.3536186
2026-06-07 03:00:00+00:00,47.1,13.15,86.804825,0.0,3.7064266
2026-06-07 04:00:00+00:00,44.1,12.7,88.805016,0.0,3.096837
2026-06-07 05:00:00+00:00,45.8,12.3,89.66309,0.0,3.4388947
2026-06-07 06:00:00+00:00,45.6,11.8,90.829384,0.0,4.1085763
2026-06-07 07:00:00+00:00,50.1,11.05,92.312,0.0,4.4456716
2026-06-07 08:00:00+00:00,54.3,10.65,94.16558,0.0,4.39436
2026-06-07 09:00:00+00:00,54.0,10.35,94.78665,0.0,3.8939953
2026-06-07 10:00:00+00:00,52.3,10.2,95.09966,0.0,3.244996
2026-06-07 11:00:00+00:00,50.8,11.85,89.329506,0.0,4.2671766
2026-06-07 12:00:00+00:00,48.8,14.35,79.49918,0.0,2.19718
2026-06-07 13:00:00+00:00,46.7,16.95,68.664276,0.0,2.5959969
2026-06-07 14:00:00+00:00,31.2,18.8,57.37464,0.0,2.6758924
2026-06-07 15:00:00+00:00,24.8,19.9,51.642548,0.0,2.1749482
2026-06-07 16:00:00+00:00,22.4,20.7,45.18006,0.0,1.9386592
2026-06-07 17:00:00+00:00,20.5,21.15,39.404892,0.0,2.3400002
