time,MP2.5,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,month_sin,month_cos,weekday_sin,weekday_cos,hour_sin,hour_cos,temperature_2m_lag1,temperature_2m_lag3,temperature_2m_lag6,temperature_2m_lag12,temperature_2m_lag24,relative_humidity_2m_lag1,relative_humidity_2m_lag3,relative_humidity_2m_lag6,relative_humidity_2m_lag12,relative_humidity_2m_lag24,wind_speed_10m_lag1,wind_speed_10m_lag3,wind_speed_10m_lag6,wind_speed_10m_lag12,wind_speed_10m_lag24,pm25_lag1,pm25_lag2,pm25_lag3,pm25_lag6,pm25_lag12,pm25_lag24,pm25_lag48,pm25_lag168,is_winter,pm25_mean_6h,pm25_std_6h,pm25_max_6h,pm25_mean_12h,pm25_std_12h,pm25_max_12h,pm25_mean_24h,pm25_std_24h,pm25_max_24h,pm25_mean_48h,pm25_std_48h,pm25_max_48h
2026-05-25 13:00:00+00:00,36.6,18.4,80.58264,0.2,5.3699164,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.2588190451025208,-0.9659258262890683,17.1,15.4,15.45,17.3,19.95,86.61789,94.37235,95.292244,96.88346,82.865974,4.91634,2.7416782,5.6492476,5.5916004,3.710795,30.2,17.4,4.8,0.0,21.4,40.0,,,0,9.466666666666667,11.995777034717953,30.2,6.541666666666667,10.45218188038294,30.2,14.841666666666667,12.828362485444934,40.0,,,
2026-05-25 14:00:00+00:00,34.3,20.05,74.84542,0.0,5.12289,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.4999999999999997,-0.8660254037844388,18.4,15.95,15.45,16.7,21.55,80.58264,91.10834,94.67952,97.1784,75.57036,5.3699164,3.189608,5.2323985,11.328566,3.3043609,36.6,30.2,17.4,0.0,0.3,21.7,,,0,15.566666666666668,15.118421434351758,36.6,7.808333333333333,13.021692274699518,36.6,14.700000000000001,12.554299454075826,36.6,,,
2026-05-25 15:00:00+00:00,33.0,21.7,68.49493,0.0,5.402999,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.7071067811865471,-0.7071067811865479,20.05,17.1,15.5,15.55,22.35,74.84542,86.61789,93.46689,97.153595,72.88748,5.12289,4.91634,4.5891175,8.557102,7.0038276,34.3,36.6,30.2,4.4,0.0,16.5,,,0,21.28333333333333,14.528374536288172,36.6,10.641666666666666,14.814946895454975,36.6,15.225000000000001,13.110873350009904,36.6,,,
2026-05-25 16:00:00+00:00,38.3,23.0,63.08568,0.0,3.671294,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.8660254037844384,-0.5000000000000004,21.7,18.4,15.4,15.35,22.85,68.49493,80.58264,94.37235,95.59658,72.06081,5.402999,5.3699164,2.7416782,6.489992,9.473541,33.0,34.3,36.6,4.8,0.0,11.5,,,0,26.049999999999997,12.419943639163582,36.6,13.391666666666666,15.696580886140493,36.6,15.912500000000001,13.603973604285141,36.6,,,
2026-05-25 17:00:00+00:00,39.9,23.15,62.917328,0.0,4.1046314,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.9659258262890683,-0.25881904510252063,23.0,20.05,15.95,15.25,21.2,63.08568,74.84542,91.10834,94.97787,79.68716,3.671294,5.12289,3.189608,7.056826,7.674842,38.3,33.0,34.3,17.4,0.0,15.0,,,0,31.633333333333336,7.5197517689526565,38.3,16.583333333333332,16.594239599294315,38.3,17.02916666666667,14.307750382729377,38.3,,,
2026-05-25 18:00:00+00:00,44.4,22.15,69.24291,0.1,6.522361,0.49999999999999994,-0.8660254037844387,0.0,1.0,-1.0,-1.8369701987210297e-16,23.15,21.7,17.1,15.5,20.8,62.917328,68.49493,86.61789,95.60158,81.92786,4.1046314,5.402999,4.91634,5.5596404,5.771239,39.9,38.3,33.0,30.2,0.0,11.6,,,0,35.38333333333333,3.5807354924186474,39.9,19.90833333333333,16.96265729254241,39.9,18.066666666666666,15.038347118548996,39.9,,,
2026-05-25 19:00:00+00:00,39.6,20.45,81.11084,0.1,10.4493065,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.9659258262890684,0.2588190451025203,22.15,23.0,18.4,15.45,20.5,69.24291,63.08568,80.58264,95.292244,82.931305,6.522361,3.671294,5.3699164,5.6492476,2.7416782,44.4,39.9,38.3,36.6,0.0,22.5,,,0,37.75,4.121528842553444,44.4,23.608333333333334,17.067430883694733,44.4,19.433333333333334,15.891333888431866,44.4,,,
2026-05-25 20:00:00+00:00,37.2,18.5,88.70504,0.0,10.766949,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.8660254037844386,0.5000000000000001,20.45,23.15,20.05,15.45,19.7,81.11084,62.917328,74.84542,94.67952,87.69031,10.4493065,4.1046314,5.12289,5.2323985,4.503598,39.6,44.4,39.9,34.3,0.0,28.7,,,0,38.25,4.136060927984492,44.4,26.90833333333333,15.874419578986087,44.4,20.145833333333332,16.40969965458305,44.4,,,
2026-05-25 21:00:00+00:00,38.9,17.2,93.549324,0.0,7.538541,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.7071067811865477,0.7071067811865474,18.5,22.15,21.7,15.5,18.65,88.70504,69.24291,68.49493,93.46689,91.86212,10.766949,6.522361,5.402999,4.5891175,6.1305785,37.2,39.6,44.4,33.0,4.4,22.1,,,0,38.733333333333334,3.731844941401854,44.4,30.008333333333336,13.613192687665707,44.4,20.5,16.691653733163353,44.4,,,
2026-05-25 22:00:00+00:00,30.1,16.8,94.733284,0.0,7.596341,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.5000000000000004,0.8660254037844384,17.2,20.45,23.0,15.4,18.0,93.549324,81.11084,63.08568,94.37235,94.480934,7.538541,10.4493065,3.671294,2.7416782,2.4149535,38.9,37.2,39.6,38.3,4.8,20.6,,,0,39.71666666666667,2.489511330897412,44.4,32.88333333333333,11.129798930907251,44.4,21.2,17.10873156175448,44.4,,,
2026-05-25 23:00:00+00:00,25.7,16.4,96.55316,0.0,8.067936,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.25881904510252157,0.9659258262890681,16.8,18.5,23.15,15.95,17.8,94.733284,88.70504,62.917328,91.10834,95.073296,7.596341,10.766949,4.1046314,3.189608,2.16,30.1,38.9,37.2,39.9,17.4,33.2,,,0,38.35,4.695849230969829,44.4,34.99166666666667,6.930362489972961,44.4,21.595833333333335,17.203879217924296,44.4,,,
2026-05-26 00:00:00+00:00,36.7,16.6,95.33294,0.0,4.510787,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,1.0,16.4,17.2,22.15,17.1,17.35,96.55316,93.549324,69.24291,86.61789,96.271904,8.067936,7.538541,6.522361,4.91634,2.6999998,25.7,30.1,38.9,44.4,30.2,34.3,,,0,35.98333333333333,6.844973825126478,44.4,35.68333333333333,5.217598425840504,44.4,21.28333333333333,17.051371656330726,44.4,,,
2026-05-26 01:00:00+00:00,23.6,16.6,94.72536,0.0,4.5536795,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.25881904510252074,0.9659258262890683,16.6,16.8,20.45,18.4,17.3,95.33294,94.733284,81.11084,80.58264,96.88346,4.510787,7.596341,10.4493065,5.3699164,5.5916004,36.7,25.7,30.1,39.6,36.6,21.4,43.0,,0,34.7,5.550855789876004,39.6,36.225,4.925836338771682,44.4,21.383333333333336,17.137846921403202,44.4,26.647916666666664,15.375885922697314,49.2
2026-05-26 02:00:00+00:00,28.2,16.55,95.026855,0.0,4.412754,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,16.6,16.4,18.5,20.05,16.7,94.72536,96.55316,88.70504,74.84542,97.1784,4.5536795,8.067936,10.766949,5.12289,11.328566,23.6,36.7,25.7,37.2,34.3,0.3,45.0,,0,32.03333333333334,6.489889572763673,38.9,35.14166666666667,6.12052557656067,44.4,21.474999999999998,17.14382256598315,44.4,26.243750000000002,15.190771362062826,49.2
2026-05-26 03:00:00+00:00,34.2,16.6,95.637985,0.0,4.3832865,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7071067811865475,0.7071067811865476,16.55,16.6,17.2,21.7,15.55,95.026855,95.33294,93.549324,68.49493,97.153595,4.412754,4.510787,7.538541,5.402999,8.557102,28.2,23.6,36.7,38.9,33.0,0.0,39.4,,0,30.533333333333335,6.084296727368469,38.9,34.63333333333333,6.441673036964195,44.4,22.637500000000003,16.582280026267956,44.4,25.89375,14.94091065397999,49.2
2026-05-26 04:00:00+00:00,33.7,16.4,96.862114,0.0,3.3043609,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,16.6,16.6,16.8,23.0,15.35,95.637985,94.72536,94.733284,63.08568,95.59658,4.3832865,4.5536795,7.596341,3.671294,6.489992,34.2,28.2,23.6,30.1,38.3,0.0,43.3,,0,29.75,4.997099158511867,36.7,34.733333333333334,6.4233003883352575,44.4,24.0625,16.012028427024045,44.4,25.785416666666663,14.859526489167465,49.2
2026-05-26 05:00:00+00:00,29.2,16.25,97.16873,0.0,3.4388947,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.9659258262890683,0.25881904510252074,16.4,16.55,16.4,23.15,15.25,96.862114,95.026855,96.55316,62.917328,94.97787,3.3043609,4.412754,8.067936,4.1046314,7.056826,33.7,34.2,28.2,25.7,39.9,0.0,49.2,,0,30.350000000000005,5.256900227320279,36.7,34.35,6.327644973376028,44.4,25.46666666666667,15.270621600248335,44.4,25.585416666666664,14.682323857797455,49.2
