time,MP2.5,temperature_2m,relative_humidity_2m,mes,hora,dia_semana,MP2.5_imputado_media,precipitation,wind_speed_10m,target_24h,PM2.5_lag_1h,PM2.5_lag_3h,PM2.5_lag_6h,PM2.5_lag_12h,PM2.5_lag_24h,PM2.5_rolling_mean_3h,PM2.5_rolling_mean_6h,PM2.5_rolling_mean_12h,PM2.5_rolling_mean_24h,PM2.5_rolling_std_24h
2017-05-17 08:00:00+00:00,14.0,15.05,91.345406,5,8,2,0,0.0,11.298495,8.0,11.0,13.0,3.0,23.0,12.0,12.333333333333323,9.166666666666666,11.333333333333334,12.708333333333334,5.6911767459487335
2017-05-17 09:00:00+00:00,5.0,14.95,92.23423,5,9,2,0,0.0,10.086427,4.0,14.0,13.0,11.0,15.0,13.0,12.666666666666657,11.0,10.583333333333334,12.791666666666666,5.694995260269947
2017-05-17 10:00:00+00:00,8.0,15.55,90.787384,5,10,2,0,0.0,11.792404,9.0,5.0,11.0,4.0,19.0,15.0,9.999999999999991,10.0,9.75,12.458333333333334,5.912250852672951
2017-05-17 11:00:00+00:00,8.0,16.3,85.70299,5,11,2,0,0.0,14.345898,7.0,8.0,14.0,13.0,11.0,8.0,8.999999999999991,10.666666666666666,8.833333333333334,12.166666666666666,5.953929405218323
2017-05-17 12:00:00+00:00,4.0,17.1,80.40735,5,12,2,0,0.0,12.429127,15.0,8.0,5.0,13.0,6.0,10.0,6.99999999999999,9.833333333333334,8.583333333333334,12.166666666666666,5.953929405218323
2017-05-17 13:00:00+00:00,7.0,18.05,74.9962,5,13,2,0,0.0,14.759999,11.0,4.0,8.0,11.0,7.0,11.0,6.666666666666657,8.333333333333334,8.416666666666666,11.916666666666666,6.170875962530132
2017-05-17 14:00:00+00:00,5.0,18.85,71.0985,5,14,2,0,0.0,15.893093,6.0,7.0,8.0,14.0,3.0,6.0,6.333333333333324,7.666666666666667,8.416666666666666,11.75,6.2502173875241365
2017-05-17 15:00:00+00:00,11.0,19.4,69.60214,5,15,2,0,0.0,15.111424,16.0,5.0,4.0,5.0,11.0,12.0,5.333333333333324,6.166666666666667,8.583333333333334,11.708333333333334,6.29340003956333
2017-05-17 16:00:00+00:00,16.0,19.9,68.80186,5,16,2,0,0.0,12.979984,13.0,11.0,7.0,8.0,4.0,19.0,7.666666666666657,7.166666666666667,8.583333333333334,11.666666666666666,6.294695259168772
2017-05-17 17:00:00+00:00,5.0,19.45,75.957436,5,17,2,0,0.0,15.696165,20.0,16.0,5.0,8.0,13.0,19.0,10.666666666666657,8.5,9.583333333333334,11.541666666666666,6.171316304285576
2017-05-17 18:00:00+00:00,28.0,18.05,83.70635,5,18,2,0,0.0,19.770523,31.0,5.0,11.0,4.0,13.0,21.0,10.666666666666657,8.0,8.916666666666666,10.958333333333334,6.096892770032968
2017-05-17 19:00:00+00:00,21.0,17.6,84.738785,5,19,2,0,0.0,19.35314,24.0,28.0,16.0,7.0,11.0,23.0,16.333333333333325,12.0,10.166666666666666,11.25,6.7324651470710615
2017-05-17 20:00:00+00:00,21.0,17.15,86.90193,5,20,2,0,0.0,19.107151,18.0,21.0,5.0,5.0,14.0,23.0,17.99999999999999,14.333333333333334,11.0,11.166666666666666,6.5916064326022745
2017-05-17 21:00:00+00:00,20.0,16.7,88.84246,5,21,2,0,0.0,16.323528,21.0,21.0,28.0,11.0,5.0,15.0,23.333333333333325,17.0,11.583333333333334,11.083333333333334,6.446547216494859
2017-05-17 22:00:00+00:00,14.0,16.35,91.13454,5,22,2,0,0.0,16.135872,24.0,20.0,21.0,16.0,8.0,19.0,20.666666666666657,18.5,12.833333333333334,11.291666666666666,6.656015041441003
2017-05-17 23:00:00+00:00,15.0,16.1,89.94926,5,23,2,0,0.0,13.979872,15.0,14.0,21.0,5.0,8.0,11.0,18.333333333333325,18.166666666666668,13.333333333333334,11.083333333333334,6.480181604183117
2017-05-18 00:00:00+00:00,11.0,16.2,93.50102,5,0,3,0,0.0,12.682018,11.0,15.0,20.0,28.0,4.0,6.0,16.333333333333325,19.833333333333332,13.916666666666666,11.25,6.529198632497981
2017-05-18 01:00:00+00:00,17.0,16.55,89.693146,5,1,3,0,0.0,11.119281,14.0,11.0,14.0,21.0,7.0,7.0,13.333333333333323,17.0,14.5,11.458333333333334,6.433466620231114
2017-05-18 02:00:00+00:00,17.0,16.55,87.97471,5,2,3,0,0.0,12.879752,17.0,17.0,15.0,21.0,5.0,3.0,14.333333333333323,16.333333333333332,15.333333333333334,11.875,6.455954447337094
2017-05-18 03:00:00+00:00,11.0,16.35,88.813965,5,3,3,0,0.0,14.33234,7.0,17.0,11.0,20.0,11.0,11.0,14.999999999999991,15.666666666666666,16.333333333333332,12.458333333333334,6.248333111052191
2017-05-18 04:00:00+00:00,4.0,16.15,90.24384,5,4,3,0,0.0,13.0447235,9.0,11.0,17.0,14.0,16.0,4.0,14.999999999999991,14.166666666666666,16.333333333333332,12.458333333333334,6.248333111052191
2017-05-18 05:00:00+00:00,12.0,16.0,91.40613,5,5,3,0,0.0,11.384199,4.0,4.0,17.0,15.0,5.0,13.0,10.666666666666657,12.5,15.333333333333334,12.458333333333334,6.248333111052191
2017-05-18 06:00:00+00:00,4.0,15.6,93.47178,5,6,3,0,0.0,11.384199,11.0,12.0,11.0,11.0,28.0,13.0,8.999999999999991,12.0,15.916666666666666,12.416666666666666,6.247898197319037
2017-05-18 07:00:00+00:00,10.0,15.25,94.97787,5,7,3,0,0.0,9.83268,7.0,4.0,4.0,17.0,21.0,11.0,6.666666666666657,10.833333333333334,13.916666666666666,12.041666666666666,6.477245567749622
2017-05-18 08:00:00+00:00,8.0,15.2,95.59159,5,8,3,0,0.0,10.163227,5.0,10.0,12.0,17.0,21.0,14.0,8.666666666666657,9.666666666666666,13.0,12.0,6.487446070815829
2017-05-18 09:00:00+00:00,4.0,15.15,96.20926,5,9,3,0,0.0,11.043261,10.0,8.0,4.0,11.0,20.0,5.0,7.333333333333324,8.166666666666666,11.916666666666666,11.75,6.522536183178613
2017-05-18 10:00:00+00:00,9.0,15.55,94.683525,5,10,3,0,0.0,14.264361,6.0,4.0,10.0,4.0,14.0,8.0,7.333333333333324,7.0,10.583333333333334,11.708333333333334,6.570548032643856
2017-05-18 11:00:00+00:00,7.0,16.55,87.40837,5,11,3,0,0.0,16.65754,2.0,9.0,8.0,12.0,15.0,8.0,6.99999999999999,7.833333333333333,10.166666666666666,11.75,6.549145314301001
2017-05-18 12:00:00+00:00,15.0,17.45,82.83149,5,12,3,0,0.0,18.998316,10.0,7.0,4.0,4.0,11.0,4.0,6.666666666666657,7.0,9.5,11.708333333333334,6.577161847713585
2017-05-18 13:00:00+00:00,11.0,18.15,79.51656,5,13,3,0,0.0,19.33639,7.0,15.0,9.0,10.0,17.0,7.0,10.333333333333323,8.833333333333334,9.833333333333334,12.166666666666666,6.397463265380163
2017-05-18 14:00:00+00:00,6.0,19.05,76.38389,5,14,3,0,0.1,15.256526,15.0,11.0,7.0,8.0,17.0,5.0,10.999999999999991,9.0,9.333333333333334,12.333333333333334,6.308494388463849
2017-05-18 15:00:00+00:00,16.0,19.4,75.21988,5,15,3,0,0.4,13.708391,14.0,6.0,15.0,4.0,11.0,11.0,10.666666666666657,8.666666666666666,8.416666666666666,12.375,6.261077140279158
2017-05-18 16:00:00+00:00,13.0,19.8,73.84822,5,16,3,0,0.1,15.84409,20.0,16.0,11.0,9.0,4.0,16.0,10.999999999999991,10.666666666666666,8.833333333333334,12.583333333333334,6.296421804186592
2017-05-18 17:00:00+00:00,20.0,19.9,74.34157,5,17,3,0,1.5,15.84,10.0,13.0,6.0,7.0,12.0,5.0,11.666666666666657,11.333333333333334,9.583333333333334,12.458333333333334,6.255287618360189
2017-05-18 18:00:00+00:00,31.0,19.6,79.718895,5,18,3,0,0.6,11.592894,17.0,20.0,16.0,15.0,4.0,28.0,16.333333333333325,13.5,10.25,13.083333333333334,6.226986616241029
2017-05-18 19:00:00+00:00,24.0,17.5,95.97137,5,19,3,0,1.9,17.57744,23.0,31.0,13.0,11.0,10.0,21.0,21.333333333333325,16.166666666666668,12.5,13.208333333333334,6.560614808588518
2017-05-18 20:00:00+00:00,18.0,16.7,96.869255,5,20,3,0,1.1,18.584509,14.0,24.0,20.0,6.0,8.0,21.0,24.99999999999999,18.333333333333332,13.666666666666666,13.333333333333334,6.741607772803392
2017-05-18 21:00:00+00:00,21.0,16.35,96.86092,5,21,3,0,1.4,17.148247,16.0,18.0,31.0,16.0,4.0,20.0,24.333333333333325,20.333333333333332,14.5,13.208333333333334,6.61999058627149
2017-05-18 22:00:00+00:00,24.0,16.2,96.85734,5,22,3,0,0.7,15.575981,15.0,21.0,24.0,13.0,9.0,14.0,20.99999999999999,21.166666666666668,15.916666666666666,13.25,6.667572402241667
2017-05-18 23:00:00+00:00,15.0,16.1,96.854965,5,23,3,0,0.9,16.87398,8.0,24.0,18.0,20.0,7.0,15.0,20.99999999999999,23.0,17.166666666666668,13.666666666666666,7.019641181630638
2017-05-19 00:00:00+00:00,11.0,16.35,94.11016,5,0,4,0,1.3,15.137133,12.0,15.0,21.0,31.0,15.0,11.0,19.99999999999999,22.166666666666668,17.833333333333332,13.666666666666666,7.019641181630638
2017-05-19 01:00:00+00:00,14.0,16.5,94.41867,5,1,4,0,0.1,16.203999,12.0,11.0,24.0,24.0,11.0,17.0,16.666666666666657,18.833333333333332,17.5,13.666666666666666,7.019641181630638
2017-05-19 02:00:00+00:00,17.0,16.5,95.63471,5,2,4,0,0.4,13.358861,17.0,14.0,15.0,18.0,6.0,17.0,13.333333333333323,17.166666666666668,17.75,13.541666666666666,6.984325099925797
2017-05-19 03:00:00+00:00,7.0,16.4,95.937805,5,3,4,0,0.7,13.722565,16.0,17.0,11.0,21.0,16.0,11.0,13.999999999999991,17.0,18.666666666666668,13.541666666666666,6.984325099925797
2017-05-19 04:00:00+00:00,9.0,16.3,93.20611,5,4,4,0,0.5,16.167967,19.0,7.0,14.0,24.0,13.0,4.0,12.666666666666657,14.666666666666666,17.916666666666668,13.375,7.094471209268151
2017-05-19 05:00:00+00:00,4.0,15.75,93.17814,5,5,4,0,2.1,19.272614,17.0,9.0,17.0,15.0,20.0,12.0,10.999999999999991,12.166666666666666,17.583333333333332,13.583333333333334,6.877288815316656
2017-05-19 06:00:00+00:00,11.0,15.4,93.76457,5,6,4,0,0.1,18.0,22.0,4.0,7.0,11.0,31.0,4.0,6.666666666666657,10.333333333333334,16.25,13.25,7.145993100424086
2017-05-19 07:00:00+00:00,7.0,15.5,94.68151,5,7,4,0,0.0,19.862083,27.0,11.0,9.0,14.0,24.0,10.0,7.99999999999999,10.333333333333334,14.583333333333334,13.541666666666666,6.890315615076463
2017-05-19 08:00:00+00:00,5.0,15.6,94.07692,5,8,4,0,0.0,16.575644,20.0,7.0,4.0,17.0,18.0,8.0,7.333333333333324,9.166666666666666,13.166666666666666,13.416666666666666,6.983936019097313
2017-05-19 09:00:00+00:00,10.0,15.25,94.97787,5,9,4,0,0.0,10.315115,17.0,5.0,11.0,7.0,21.0,4.0,7.666666666666657,7.166666666666667,12.083333333333334,13.291666666666666,7.110795018639317
2017-05-19 10:00:00+00:00,6.0,15.65,93.77627,5,10,4,0,0.3,9.0,21.0,10.0,7.0,9.0,24.0,9.0,7.333333333333324,7.666666666666667,11.166666666666666,13.541666666666666,6.871359378620007
2017-05-19 11:00:00+00:00,2.0,17.2,87.74883,5,11,4,0,0.6,14.440443,9.0,6.0,5.0,4.0,15.0,7.0,6.99999999999999,7.166666666666667,9.666666666666666,13.416666666666666,6.983936019097313
2017-05-19 12:00:00+00:00,10.0,15.35,94.06578,5,12,4,0,0.4,15.03835,13.0,2.0,10.0,11.0,11.0,15.0,5.99999999999999,6.833333333333333,8.583333333333334,13.208333333333334,7.253060323613427
2017-05-19 13:00:00+00:00,7.0,16.35,92.31471,5,13,4,0,0.1,10.44,9.0,10.0,6.0,7.0,14.0,11.0,5.99999999999999,6.666666666666667,8.5,13.0,7.271146073171385
2017-05-19 14:00:00+00:00,15.0,18.3,86.45614,5,14,4,0,0.9,2.9024127,11.0,7.0,2.0,5.0,17.0,6.0,6.333333333333324,6.666666666666667,7.916666666666667,12.833333333333334,7.364230038366225
2017-05-19 15:00:00+00:00,14.0,18.4,87.57509,5,15,4,0,2.9,10.233123,18.0,15.0,10.0,10.0,7.0,16.0,10.666666666666657,8.333333333333334,7.75,13.208333333333334,7.229042673204993
2017-05-19 16:00:00+00:00,20.0,17.55,92.38275,5,16,4,0,1.7,13.979871,15.0,14.0,7.0,6.0,9.0,13.0,11.999999999999991,9.0,8.333333333333334,13.125,7.206956180754027
2017-05-19 17:00:00+00:00,10.0,16.5,96.247856,5,17,4,0,0.5,14.154915,10.0,20.0,15.0,2.0,4.0,20.0,16.333333333333325,11.333333333333334,9.25,13.416666666666666,7.342056735101788
2017-05-19 18:00:00+00:00,17.0,17.4,89.18426,5,18,4,0,0.4,8.699793,23.0,10.0,14.0,10.0,11.0,31.0,14.666666666666657,12.666666666666666,9.75,13.0,7.2351797549861105
2017-05-19 19:00:00+00:00,23.0,17.45,88.335434,5,19,4,0,0.1,6.8777895,17.0,17.0,20.0,7.0,7.0,24.0,15.666666666666657,13.833333333333334,10.25,12.416666666666666,6.213006460270811
2017-05-19 20:00:00+00:00,14.0,17.35,87.7621,5,20,4,0,0.0,1.484318,19.0,23.0,10.0,15.0,5.0,18.0,16.666666666666657,16.5,11.583333333333334,12.375,6.134808030021959
2017-05-19 21:00:00+00:00,16.0,16.25,95.3206,5,21,4,0,0.0,4.198285,29.0,14.0,17.0,14.0,10.0,21.0,17.99999999999999,16.333333333333332,12.333333333333334,12.208333333333334,6.028765586150964
2017-05-19 22:00:00+00:00,15.0,16.6,95.94393,5,22,4,0,0.0,3.0547013,22.0,16.0,23.0,20.0,6.0,24.0,17.666666666666657,16.666666666666668,12.833333333333334,12.0,5.79354963656211
2017-05-19 23:00:00+00:00,8.0,16.55,96.249306,5,23,4,0,0.0,3.7064266,20.0,15.0,14.0,10.0,2.0,15.0,14.999999999999991,15.833333333333334,13.583333333333334,11.625,5.248705844632843
2017-05-20 00:00:00+00:00,12.0,17.0,92.94403,5,0,5,0,0.0,3.396233,31.0,8.0,16.0,17.0,10.0,11.0,12.999999999999991,15.5,14.083333333333334,11.333333333333334,5.247497678328476
2017-05-20 01:00:00+00:00,12.0,16.9,95.34347,5,1,5,0,0.5,6.87779,18.0,12.0,15.0,23.0,7.0,14.0,11.666666666666657,14.666666666666666,14.25,11.375,5.248705844632849
2017-05-20 02:00:00+00:00,17.0,16.45,96.55443,5,2,5,0,0.2,16.075521,14.0,12.0,8.0,14.0,15.0,17.0,10.666666666666657,12.833333333333334,14.666666666666666,11.291666666666666,5.221020778642744
2017-05-20 03:00:00+00:00,16.0,16.0,96.23363,5,3,5,0,0.0,5.8603754,13.0,17.0,12.0,16.0,14.0,7.0,13.666666666666657,13.333333333333334,14.833333333333334,11.291666666666666,5.221020778642744
2017-05-20 04:00:00+00:00,19.0,15.45,98.0929,5,4,5,0,0.0,4.8965297,13.0,16.0,12.0,15.0,20.0,9.0,14.999999999999991,13.333333333333334,15.0,11.666666666666666,5.22258195903571
2017-05-20 05:00:00+00:00,17.0,16.3,95.93473,5,5,5,0,0.0,8.049845,7.0,19.0,17.0,8.0,10.0,4.0,17.333333333333325,14.0,14.916666666666666,12.083333333333334,5.396590442659299
2017-05-20 06:00:00+00:00,22.0,16.35,95.324135,5,6,5,0,0.0,5.0142193,9.0,17.0,16.0,12.0,17.0,11.0,17.333333333333325,15.5,15.5,12.625,5.198766576126296
2017-05-20 07:00:00+00:00,27.0,16.2,96.85734,5,7,5,0,0.0,2.6208394,7.0,22.0,19.0,12.0,23.0,7.0,19.333333333333325,17.166666666666668,15.916666666666666,13.083333333333334,5.523992465022696
2017-05-20 08:00:00+00:00,20.0,15.95,97.47402,5,8,5,0,0.0,3.8268526,10.0,27.0,17.0,17.0,14.0,5.0,21.99999999999999,19.666666666666668,16.25,13.916666666666666,6.049913162630224
2017-05-20 09:00:00+00:00,17.0,15.75,98.412186,5,9,5,0,0.0,3.4152596,7.0,20.0,22.0,16.0,16.0,10.0,22.99999999999999,20.166666666666668,16.75,14.541666666666666,5.860547286112244
2017-05-20 10:00:00+00:00,21.0,15.85,98.4134,5,10,5,0,0.0,1.2979984,7.0,17.0,27.0,19.0,15.0,6.0,21.333333333333325,20.333333333333332,16.833333333333332,14.833333333333334,5.798550543523873
2017-05-20 11:00:00+00:00,9.0,16.4,93.811134,5,11,5,0,0.0,2.7416782,11.0,21.0,20.0,17.0,8.0,2.0,19.333333333333325,20.666666666666668,17.333333333333332,15.458333333333334,5.610387622559252
2017-05-20 12:00:00+00:00,13.0,17.75,86.68013,5,12,5,0,0.0,5.4477882,10.0,9.0,17.0,22.0,12.0,10.0,15.666666666666657,19.333333333333332,17.416666666666668,15.75,5.032503050821271
2017-05-20 13:00:00+00:00,9.0,18.75,80.888435,5,13,5,0,0.0,5.154415,4.0,13.0,21.0,27.0,12.0,7.0,14.333333333333323,17.833333333333332,17.5,15.875,4.919460026926265
2017-05-20 14:00:00+00:00,11.0,19.6,76.22575,5,14,5,0,0.0,6.130579,6.0,9.0,9.0,20.0,17.0,15.0,10.333333333333323,14.833333333333334,17.25,15.958333333333334,4.777475835870073
2017-05-20 15:00:00+00:00,18.0,20.4,72.30994,5,15,5,0,0.0,4.802999,8.0,11.0,13.0,17.0,16.0,14.0,10.999999999999991,13.333333333333334,16.75,15.791666666666666,4.881011715036391
2017-05-20 16:00:00+00:00,15.0,21.2,67.521614,5,16,5,0,0.0,5.315336,9.0,18.0,9.0,21.0,19.0,20.0,12.666666666666657,13.5,16.916666666666668,15.958333333333334,4.885463501367298
2017-05-20 17:00:00+00:00,10.0,21.7,64.85616,5,17,5,0,0.0,4.802999,14.0,15.0,11.0,9.0,17.0,10.0,14.666666666666657,12.5,16.583333333333332,15.75,4.8116705948191365
2017-05-20 18:00:00+00:00,23.0,21.4,67.12931,5,18,5,0,0.0,3.5455887,15.0,10.0,18.0,13.0,22.0,17.0,14.333333333333323,12.666666666666666,16.0,15.75,4.8116705948191365
2017-05-20 19:00:00+00:00,17.0,19.1,87.915276,5,19,5,0,0.0,16.375053,30.0,23.0,15.0,9.0,27.0,23.0,15.999999999999991,14.333333333333334,16.083333333333332,16.0,5.03034271457627
2017-05-20 20:00:00+00:00,19.0,18.3,89.254715,5,20,5,0,0.0,15.629971,21.0,17.0,10.0,11.0,20.0,14.0,16.666666666666657,15.666666666666666,15.25,15.75,4.8116705948191365
2017-05-20 21:00:00+00:00,29.0,17.9,90.94532,5,21,5,0,0.0,10.464797,19.0,19.0,23.0,18.0,17.0,16.0,19.666666666666657,17.0,15.166666666666666,15.958333333333334,4.840761408548904
2017-05-20 22:00:00+00:00,22.0,17.55,92.38275,5,22,5,0,0.0,8.161764,12.0,29.0,17.0,15.0,21.0,15.0,21.666666666666657,18.833333333333332,16.166666666666668,16.5,5.524648326403978
2017-05-20 23:00:00+00:00,20.0,16.7,95.94697,5,23,5,0,0.0,5.00128,10.0,22.0,19.0,10.0,9.0,8.0,23.333333333333325,20.0,16.25,16.791666666666668,5.625865472871174
2017-05-21 00:00:00+00:00,31.0,17.15,97.49701,5,0,6,0,0.0,5.1544156,12.0,20.0,29.0,23.0,13.0,12.0,23.666666666666657,21.666666666666668,17.166666666666668,17.291666666666668,5.33633294270191
2017-05-21 01:00:00+00:00,18.0,17.7,93.87088,5,1,6,0,0.0,8.557102,15.0,31.0,22.0,17.0,9.0,12.0,24.333333333333325,23.0,18.666666666666668,18.083333333333332,5.897063872711885
2017-05-21 02:00:00+00:00,14.0,17.8,91.51948,5,2,6,0,0.0,12.55879,10.0,18.0,20.0,19.0,11.0,17.0,22.99999999999999,23.166666666666668,19.416666666666668,18.333333333333332,5.753385896614739
2017-05-21 03:00:00+00:00,13.0,17.55,92.97278,5,3,6,0,0.0,15.990646,18.0,14.0,31.0,29.0,18.0,16.0,20.99999999999999,22.333333333333332,19.666666666666668,18.208333333333332,5.815864111404421
2017-05-21 04:00:00+00:00,13.0,17.45,93.85946,5,4,6,0,0.0,13.246826,10.0,13.0,18.0,22.0,15.0,19.0,14.999999999999991,19.666666666666668,19.25,18.083333333333332,5.897063872711885
2017-05-21 05:00:00+00:00,7.0,17.15,95.65605,5,5,6,0,0.0,13.896187,8.0,13.0,14.0,20.0,10.0,17.0,13.333333333333323,18.166666666666668,19.083333333333332,17.833333333333332,5.983067896094656
2017-05-21 06:00:00+00:00,9.0,17.35,94.75494,5,6,6,0,0.1,12.783802,12.0,7.0,13.0,31.0,23.0,22.0,10.999999999999991,16.0,18.833333333333332,17.416666666666668,6.378746412666421
2017-05-21 07:00:00+00:00,7.0,17.3,95.357445,5,7,6,0,0.4,13.104198,20.0,9.0,13.0,18.0,17.0,27.0,9.666666666666657,12.333333333333334,17.666666666666668,16.875,6.522952785624136
2017-05-21 08:00:00+00:00,10.0,17.2,95.65768,5,8,6,0,0.3,12.261157,11.0,7.0,7.0,14.0,19.0,20.0,7.666666666666657,10.5,16.833333333333332,16.041666666666668,6.450339840502561
2017-05-21 09:00:00+00:00,7.0,16.9,97.18271,5,9,6,0,0.1,10.182337,2.0,10.0,9.0,13.0,29.0,17.0,8.666666666666657,9.833333333333334,16.083333333333332,15.625,6.506267880984776
2017-05-21 10:00:00+00:00,7.0,16.8,97.18057,5,10,6,0,0.0,10.233123,9.0,7.0,7.0,13.0,22.0,21.0,7.99999999999999,8.833333333333334,14.25,15.208333333333334,6.730715878113401
2017-05-21 11:00:00+00:00,11.0,17.45,95.36267,5,11,6,0,0.2,10.514218,10.0,7.0,10.0,7.0,20.0,9.0,7.99999999999999,7.833333333333333,13.0,14.625,6.813110762410478
2017-05-21 12:00:00+00:00,10.0,17.8,92.98577,5,12,6,0,1.0,10.296251,6.0,11.0,7.0,9.0,31.0,13.0,8.333333333333323,8.5,12.25,14.708333333333334,6.753286907719448
2017-05-21 13:00:00+00:00,4.0,17.75,94.17146,5,13,6,0,1.7,14.799459,3.0,10.0,7.0,7.0,18.0,9.0,9.333333333333323,8.666666666666666,10.5,14.583333333333334,6.813775475599998
2017-05-21 14:00:00+00:00,6.0,19.05,93.93202,5,14,6,0,3.5,14.480773,8.0,4.0,11.0,10.0,14.0,11.0,8.333333333333323,8.166666666666666,9.333333333333334,14.375,7.063762391986211
2017-05-21 15:00:00+00:00,8.0,19.8,91.35609,5,15,6,0,0.9,13.830749,7.0,6.0,10.0,7.0,13.0,18.0,6.666666666666657,7.5,8.666666666666666,14.166666666666666,7.239184836806786
2017-05-21 16:00:00+00:00,9.0,20.25,89.12539,5,16,6,0,1.6,10.97262,11.0,8.0,4.0,7.0,13.0,15.0,5.99999999999999,7.666666666666667,8.25,13.75,7.296514951316603
2017-05-21 17:00:00+00:00,14.0,20.35,87.198296,5,17,6,0,0.4,12.324414,15.0,9.0,6.0,11.0,7.0,10.0,7.666666666666657,8.0,7.916666666666667,13.5,7.354383490255543
2017-05-21 18:00:00+00:00,15.0,20.45,88.8625,5,18,6,0,1.0,9.178235,17.0,14.0,8.0,10.0,9.0,23.0,10.333333333333323,8.5,8.5,13.666666666666666,7.316845760576213
2017-05-21 19:00:00+00:00,30.0,20.05,90.801636,5,19,6,0,1.6,8.4042845,10.0,15.0,9.0,4.0,7.0,17.0,12.666666666666657,9.333333333333334,9.0,13.333333333333334,7.050542172594987
2017-05-21 20:00:00+00:00,21.0,19.7,92.79255,5,20,6,0,1.4,9.826088,13.0,30.0,14.0,6.0,10.0,19.0,19.666666666666657,13.666666666666666,10.916666666666666,13.875,7.803636276149656
2017-05-21 21:00:00+00:00,19.0,19.45,91.62143,5,21,6,0,1.5,10.661107,10.0,21.0,15.0,8.0,7.0,29.0,21.99999999999999,16.166666666666668,11.833333333333334,13.958333333333334,7.871131439947602
2017-05-21 22:00:00+00:00,12.0,19.5,91.33712,5,22,6,0,0.3,15.7908325,9.0,19.0,30.0,9.0,7.0,22.0,23.333333333333325,18.0,12.833333333333334,13.541666666666666,7.282971005480582
2017-05-21 23:00:00+00:00,10.0,19.0,91.88297,5,23,6,0,0.5,13.783817,9.0,12.0,21.0,14.0,11.0,20.0,17.333333333333325,18.5,13.25,13.125,7.060684164411369
2017-05-22 00:00:00+00:00,12.0,16.9,97.80266,5,0,0,0,0.7,9.3876505,15.0,10.0,19.0,15.0,10.0,31.0,13.666666666666657,17.833333333333332,13.166666666666666,12.708333333333334,6.931209610643082
2017-05-22 01:00:00+00:00,15.0,17.0,97.49414,5,1,0,0,2.0,1.2979984,12.0,12.0,12.0,30.0,4.0,18.0,11.333333333333323,17.333333333333332,13.333333333333334,11.916666666666666,5.732566514274758
2017-05-22 02:00:00+00:00,10.0,17.05,98.11612,5,2,0,0,4.3,3.4152596,16.0,15.0,10.0,21.0,6.0,14.0,12.333333333333323,14.833333333333334,14.25,11.791666666666666,5.6258654728712765
2017-05-22 03:00:00+00:00,18.0,17.1,96.87873,5,3,0,0,2.7,4.39436,17.0,10.0,12.0,19.0,8.0,13.0,12.333333333333323,13.0,14.583333333333334,11.625,5.616841910138016
2017-05-22 04:00:00+00:00,10.0,16.6,98.4225,5,4,0,0,0.0,5.2416787,20.0,18.0,15.0,12.0,9.0,13.0,14.333333333333323,12.833333333333334,15.416666666666666,11.833333333333334,5.760937926857571
2017-05-22 05:00:00+00:00,8.0,16.45,97.48362,5,5,0,0,0.2,4.510787,13.0,10.0,10.0,10.0,14.0,7.0,12.666666666666657,12.5,15.5,11.708333333333334,5.767066669548662
2017-05-22 06:00:00+00:00,12.0,16.4,96.862114,5,6,0,0,0.1,6.297428,7.0,8.0,18.0,12.0,15.0,9.0,11.999999999999991,12.166666666666666,15.0,11.75,5.735094101044086
2017-05-22 07:00:00+00:00,20.0,16.4,95.63141,5,7,0,0,0.0,8.217153,13.0,12.0,10.0,15.0,30.0,7.0,9.999999999999991,12.166666666666666,14.75,11.875,5.705165470298194
2017-05-22 08:00:00+00:00,11.0,15.55,97.153595,5,8,0,0,0.0,5.634891,14.0,20.0,8.0,10.0,21.0,10.0,13.333333333333323,13.0,13.916666666666666,12.416666666666666,5.83778298200027
2017-05-22 09:00:00+00:00,2.0,16.7,95.64129,5,9,0,0,0.0,5.1165614,12.0,11.0,12.0,18.0,19.0,7.0,14.333333333333323,13.166666666666666,13.083333333333334,12.458333333333334,5.823335116929335
2017-05-22 10:00:00+00:00,9.0,16.95,93.83652,5,10,0,0,0.1,9.511088,9.0,2.0,20.0,10.0,12.0,7.0,10.999999999999991,10.5,11.666666666666666,12.25,6.109507914433552
2017-05-22 11:00:00+00:00,10.0,17.15,88.31006,5,11,0,0,0.0,6.618519,13.0,9.0,11.0,8.0,10.0,11.0,7.333333333333324,10.333333333333334,11.416666666666666,12.333333333333334,6.04811624763711
2017-05-22 12:00:00+00:00,6.0,17.1,92.357346,5,12,0,0,0.0,8.557102,8.0,10.0,2.0,12.0,12.0,10.0,6.99999999999999,10.666666666666666,11.416666666666666,12.291666666666666,6.061131811847039
2017-05-22 13:00:00+00:00,3.0,18.25,83.19397,5,13,0,0,0.0,13.32,9.0,6.0,9.0,20.0,15.0,4.0,8.333333333333323,9.666666666666666,10.916666666666666,12.125,6.180702788237454
2017-05-22 14:00:00+00:00,8.0,19.8,78.98733,5,14,0,0,0.0,14.759999,12.0,3.0,10.0,11.0,10.0,6.0,6.333333333333324,6.833333333333333,9.916666666666666,12.083333333333334,6.2409354557088115
2017-05-22 15:00:00+00:00,7.0,20.4,77.57858,5,15,0,0,0.0,20.211363,16.0,8.0,6.0,2.0,18.0,8.0,5.666666666666657,6.333333333333333,9.75,12.166666666666666,6.169114281199308
